"theta1	      u  [-3.1416","theta2	      u  [-3.1416","theta3	      u  [-3.1416","theta4	      u  [-3.1416","theta5	      u  [-3.1416","theta6	      u  [-3.1416","thetad1      u  (-Inf","thetad2      u  (-Inf","thetad3      u  (-Inf","thetad4      u  (-Inf","thetad5      u  (-Inf","thetad6      u  (-Inf","tau1     u  (-Inf","tau2     u  (-Inf","tau3     u  (-Inf","tau4     u  (-Inf","tau5     u  (-Inf","dm1   u	 [0","dm2   u	 [0","dm3   u	 [0","dm4   u	 [0","dm5   u	 [0","da1    u	 [0","da2    u	 [0","da3    u	 [0","da4    u	 [0","da5    u	 [0","db1      u	 [0","db2      u	 [0","db3      u	 [0","db4      u	 [0","db5      u	 [0","thetadd6     u  (-Inf"
-1.8966665,2.0382973,-1.4058346,0.055600106,1.4179631,1.1551534,-0.37934604,0.1933962,-1.1385107,2.062518,0.40702695,-1.4868352,17.791674,74.670844,-57.116852,37.070495,-56.186025,0.34726158,1.4253259,1.2023943,0.64084947,1.5071028,0.87739473,1.3731634,2.0074543,2.0344585,1.3931779,0.89175684,2.0072921,1.5575479,0.45780638,0.85176572,-0.010553812
-2.0914075,-0.57577991,2.1139794,-1.7607233,1.3269814,-1.1611634,-1.670511,0.13501536,-2.1682586,-1.0180839,-0.25089365,0.81851697,43.011319,41.240285,-24.53478,-6.0477907,54.781343,1.5254678,1.2879014,2.2585191,0.68060811,1.4804755,1.1016421,1.549492,2.3122502,1.4885653,2.0675822,2.3538078,2.4480747,0.5417949,1.6969291,0.78708928,-0.0051559711
2.0621438,-1.1704734,2.0775373,-1.633634,-2.1092341,1.404053,-1.7259354,1.6696446,-0.5597171,-1.2368265,-0.99593878,-0.33739154,-48.881749,-5.5613968,-20.396742,-58.037925,6.5880159,1.7467501,1.1283093,1.9947514,2.2860083,1.4410566,2.3390107,1.252728,0.59961818,1.5327063,1.4448866,1.4590039,2.4780608,0.51818435,0.87444475,1.2929302,-0.069855416
-0.20225715,-1.7035227,1.3700795,2.194341,1.1338274,-0.66333543,0.83383048,-0.45589695,0.084526218,2.2030696,1.750947,-0.70369769,33.396724,-1.251345,-31.356203,-53.711651,-31.721481,0.73110072,1.8597344,1.0567025,2.2482073,0.62015515,2.4476199,1.8979894,0.50788548,1.0313438,1.2946425,0.80688325,2.0368226,0.62678399,1.3585808,2.1669841,0.018937581
-0.25657159,-0.36276432,0.85146367,-0.97549827,-0.79811942,2.1782927,0.015547696,2.1287365,1.2178969,-1.4248013,1.7246626,0.49898322,-52.245541,9.1865524,48.38559,66.604083,-35.180861,1.6039859,2.4414731,2.0888527,2.098141,0.70494684,1.0414976,0.94989014,0.30358222,0.80644613,1.4400336,0.89545377,1.1415165,1.2185196,1.6594744,1.2870049,-0.043726272
-1.4308917,-1.6754041,-1.9926115,1.1268858,0.47854206,-1.1915678,0.97260978,-0.62479397,-1.7095236,-0.52672179,1.9658462,1.4183091,71.837872,29.116815,66.308608,-51.23286,-70.676736,1.1664306,1.4492655,0.8055292,1.7793334,2.0068036,2.3473207,1.4186526,1.5442343,1.6961451,1.1111716,1.9615507,2.2825718,2.1836666,0.38375574,0.53265493,0.065818107
-0.6147969,1.3775216,0.038115825,-0.27223444,0.28550777,1.3171172,-2.0138163,-1.8331139,0.45439909,-1.6971123,0.72422568,-0.03977064,23.366949,28.3155,-51.398009,3.6689266,13.648579,2.0000872,1.9652587,1.6033495,0.74512535,1.3216863,0.83176373,1.7030837,0.72833114,0.31144062,2.382573,2.1549977,2.2965742,1.2727408,1.7053232,2.366462,-0.038684276
0.0050459471,-0.015767959,-1.1183044,-2.3348398,-1.5902824,0.79344044,-0.70737677,0.47603018,-0.9973339,-0.22332469,2.3559142,-2.3542336,74.054753,-61.762612,-44.227389,70.265658,4.9083264,1.2886384,1.1463136,0.84185473,0.30249348,0.50799174,0.56715883,0.48848769,1.2625977,2.2299373,1.8054413,2.0514977,2.0222285,0.59444257,2.2962043,1.8055201,-0.01671393
-0.52223959,1.8999142,0.71106822,0.30510007,0.73761467,-1.2056532,-0.1407346,0.29284195,2.0606218,1.5245986,-2.0434268,0.017196507,49.846389,18.255114,63.6958,-14.68359,-37.089857,1.8365191,2.3761936,0.68544501,1.7742506,2.0806291,1.1337007,0.35717307,1.507817,1.6310592,0.71246129,1.336851,1.454358,0.89568172,0.4726906,1.2609937,-0.023703199
1.8772105,0.83335302,0.94418809,2.3554484,-0.75831099,2.0793796,1.0559786,0.97568515,-0.77338179,-1.4589388,-1.8248501,-2.0289046,-30.330902,-71.469376,14.199887,7.4992692,40.217081,1.80217,1.070923,0.50305121,0.78169759,1.741474,2.4532838,0.34066851,0.86560043,1.1464758,1.3193992,0.64242589,1.002014,1.0986851,1.3500965,1.3217474,-0.0059538117
1.0115935,-0.44752427,-0.5675672,-1.2266576,0.26800367,-0.70626233,0.35687999,-0.78922555,0.8611874,2.2300883,-1.2481104,-2.1489186,-35.830624,44.698337,44.954807,5.4360715,14.054286,0.7808037,2.4677212,2.2401861,0.80700995,1.9162309,1.0926042,0.39915025,0.51819054,0.97841024,0.39090793,1.4895294,0.26998031,0.80914658,1.8265519,1.3570445,0.0046443982
-0.5818658,-1.2114403,1.5556223,1.0094056,0.47956373,1.8423835,-0.16770796,-0.65908352,1.6097481,1.2107175,0.43360442,2.2361488,52.558928,7.894609,-65.30577,-44.071266,-5.763259,1.9285934,1.8698709,0.41949431,0.44083894,1.4300989,0.42273985,0.98873479,0.66554318,0.2841486,0.43558424,0.86425092,0.96525271,2.0022798,0.56612926,1.1845555,0.06743195
1.9874973,-2.2578002,2.0198323,-0.72829065,-2.3067261,-0.32209128,1.1467149,-0.83375327,1.753625,1.8953906,0.079951252,0.70982483,-55.483183,44.136674,55.087956,63.27507,-35.893523,1.9384135,0.41600071,2.4740045,2.0929733,1.6017122,2.4775876,1.5639616,0.25211003,1.9632905,2.2732882,1.4054335,2.1208291,1.7738946,0.59576346,1.9965342,0.034695614
-1.3082375,0.45871858,0.21484755,1.2527425,-0.11132229,-0.17523997,-0.015011926,2.1635666,2.2702223,-0.58717269,-0.86884606,0.99775448,-67.88989,24.610917,-64.313834,-22.614566,16.986061,1.8957852,1.7119388,1.0549994,0.62534942,1.9977265,0.53941128,2.1354021,1.4527111,2.4647117,1.1599894,1.1921006,0.88479141,1.9392104,0.30934078,0.84046285,0.02580404
0.59500967,0.63805556,-1.5974794,2.3554344,-0.9932423,-2.1415566,0.085686498,-1.8580645,0.51167577,-0.37516904,-0.28957873,0.94816387,-48.046679,-70.531447,27.964845,55.155758,2.8288705,1.2973958,2.0820387,2.3250302,0.28315031,1.6572201,1.6484693,0.82429927,2.2478715,1.7265759,1.8116655,0.91136521,0.81505575,2.1419803,1.7632997,0.27822022,-0.072266579
1.4078906,1.5124214,0.64026419,-2.1762643,1.0899874,-2.3506614,1.1032997,-0.09188834,1.2962472,0.65240161,-0.81525797,1.5864389,18.514185,67.89986,-7.0581344,23.935744,-11.943891,0.76038633,1.313124,0.92526575,0.4414113,2.0497594,2.0562003,2.3086283,1.3661198,0.62612159,1.475592,2.2750794,2.2595883,0.65041955,0.35143505,1.8188199,-0.014847729
1.1136603,-0.32004254,-2.1191383,-0.12079117,0.90248389,-1.1334116,-1.7723283,-0.51083358,0.39266879,2.2398604,-1.942353,2.3045591,50.898752,5.3287951,11.059555,27.942993,-12.109141,1.8498969,2.2167081,2.212828,2.249383,2.3808532,2.4989114,2.2031305,1.2635273,2.1031117,0.9977329,1.1467832,1.9852021,1.5410276,1.8005341,0.57691128,-0.015325753
2.1423937,-0.15363978,0.16540968,-0.26901133,-2.0923521,-2.3143636,-1.4499255,-1.1339382,-1.197859,-1.090555,2.2344252,0.95734756,65.078715,-22.03508,6.4158037,-19.587238,47.283263,1.2221073,1.2079086,1.0695853,0.51996827,1.6067606,1.8251194,2.0312152,0.88409307,1.452204,0.69267607,1.8067027,0.75182896,1.4892666,0.35398277,1.8883379,0.020242896
-2.2600102,-2.1368962,-1.6974262,0.16028612,-1.5577391,1.1119596,-0.63006289,-0.72903733,-0.71898489,-1.4136393,0.82920363,1.8912353,29.553569,56.826255,28.867724,-70.157184,18.209174,1.9987801,2.4974072,1.6727349,1.4050455,2.3490901,1.907537,1.225061,1.3509895,0.57993351,1.4424374,0.79599561,1.2982638,0.91915056,1.1633897,2.0902783,0.018559126
-0.14225233,-1.6537375,-0.69621086,-0.35411268,0.17542832,-1.5317053,0.40961112,-0.46617556,1.6902188,1.2261548,0.70699215,-2.2278665,28.334942,-24.636918,-72.676972,-31.862859,-19.074546,0.83664922,0.5634916,1.8533997,0.33848707,2.4521988,2.3556781,2.3826497,1.1930674,1.3844002,1.8633717,1.4380227,0.84797076,1.8445145,1.7556914,0.6552997,0.060091726
-0.0059879077,-1.6785955,0.91814039,-1.8884539,-1.3044419,-1.7222466,-2.3051705,2.2618638,0.30354013,-1.9182951,1.3800468,0.067380128,47.251707,59.446981,-24.58318,-69.503785,49.887987,0.8859052,0.40868629,1.0404132,0.72463774,1.2365244,0.51495987,0.68046124,1.2620347,1.7674929,1.003069,0.83131645,0.93550192,1.4807347,0.95833147,0.42694209,0.026010082
1.0278157,-1.1200764,0.8693791,-1.4636833,-1.4545708,0.90269383,-2.3172946,1.1248721,-0.37893209,-2.2742064,-0.39952545,0.33011918,58.291456,54.507294,54.084136,-7.9254429,-2.9180535,1.4691338,1.7319037,1.3561517,1.8415996,2.2642262,2.0996545,1.3931925,1.1356285,1.257655,2.4082888,2.3605796,1.5120753,1.1994123,2.2720877,1.4786446,-0.026810486
0.95325668,-0.73744139,-0.59439893,0.2018944,0.31916756,1.5505642,0.82061367,-1.1086545,-0.36985288,-0.4763143,0.93438444,-2.1932297,-41.558751,72.075365,-29.339772,-63.554252,-6.3087283,1.6630499,0.62946272,1.3799871,1.9434513,1.8364707,1.5632236,1.3490483,1.7047036,0.95418798,0.53733905,1.0574739,1.7130243,1.299446,0.5388327,1.4112655,0.064704666
-0.49546638,-0.51214058,1.9878724,-0.66584258,1.1076534,-2.3184139,1.1627737,0.46030082,-1.4668111,-2.1880634,0.70263053,-0.13555059,-67.318123,34.31272,-56.111901,-22.713262,8.2023574,1.4803113,0.59280589,1.7885982,2.4692485,0.90914913,1.8193664,2.0910914,1.4738749,0.41505906,2.3975655,2.1341324,0.36390004,2.0680502,1.2198783,1.9945327,0.032864956
-1.0767534,-1.4214466,1.5592877,1.3532759,-2.1929751,-1.7387421,-1.5149252,-0.3094603,1.3781944,1.9213895,-1.208951,0.98217897,-0.5324985,50.297678,-46.931818,66.930601,52.605087,1.8805278,1.7808659,0.76245736,2.3708719,1.2447658,1.7783538,1.2915509,0.59671379,2.2187255,2.3703165,0.90865075,2.4431888,1.6746779,0.31109165,1.0173804,0.0081534772
-1.5977098,-1.5168753,-0.098199843,-1.1086191,0.2242246,-1.36841,2.3034744,2.219098,-2.1789997,2.238742,-1.8892933,-1.2762832,9.6670541,24.178498,18.017146,-35.829335,66.366032,1.5834726,1.9232625,2.2731553,1.4218308,0.95955083,0.67076936,0.37068824,1.4071966,0.25286008,1.0692998,2.4711439,1.2650449,0.61015694,0.9076749,1.7920342,0.048804647
0.71954176,1.3482739,-1.4387594,-1.9617575,1.3267964,0.44327245,-0.20687515,0.79238715,0.43949647,2.3036946,1.2069693,-1.3011552,53.557745,-4.977693,39.91408,35.941699,22.130218,0.51360483,0.40645455,1.7815524,1.0512003,2.0236341,1.7178001,0.5664915,0.52269987,0.26666333,1.3105233,2.2149973,0.46040061,1.7031028,1.0487329,1.054065,0.012097638
-1.4766385,2.289354,0.51588055,-0.39137934,0.58246221,1.8103736,-0.94636561,-1.2539875,-1.965121,1.3450165,0.36287328,0.97982036,-62.349057,-0.59482892,52.710369,3.166071,-37.844098,0.68858748,0.58975813,2.314939,1.6791269,0.8360334,1.4634137,2.3441318,1.8239851,0.96677254,0.54616377,0.87444006,1.214058,0.92348486,2.0100921,1.3677978,-0.017290963
0.94811977,-2.2505894,0.68989293,-2.1588516,1.5770195,-2.2220983,-1.1229584,-0.44469876,-0.20317242,1.7631958,-2.1818628,1.2430938,-65.425343,46.252113,59.268421,-25.641648,-9.1717756,2.1245053,0.5607926,1.4912352,1.9396086,0.25139717,1.2321659,1.5128202,2.4693647,0.6133094,2.1410345,1.6172863,0.98132724,2.1669931,1.4025804,1.4190716,-0.01035181
0.96532002,-0.62171857,-1.8576319,-1.6427711,-0.16699142,1.9590051,-0.46316803,0.40149492,-0.21586885,0.43178048,-0.14447569,-1.322571,-3.5870877,11.816252,-4.2507877,-42.98811,48.836916,1.4057311,0.37230163,1.5235586,0.69933349,1.1979404,2.2844998,0.8378817,1.0277525,1.685914,2.407183,1.7752516,0.90446054,1.7682625,0.4372458,1.7901667,0.058922724
0.95688369,-1.0393555,0.37729217,-1.7260858,-0.85750818,-1.6544953,0.7052081,0.77431887,-1.641036,0.71984615,1.7517447,-1.433073,-20.286036,2.5956673,-24.619726,66.256929,-19.80019,2.3981538,0.77020447,2.0765533,2.3820126,1.7356082,0.616459,1.0763383,1.5176348,2.388519,0.83876022,2.2930883,1.1856695,0.79760936,1.4205777,2.4001119,-0.043418552
1.6857322,1.2190626,-0.68193434,-0.74046241,0.46758118,-1.6279949,-1.5804866,0.49913436,0.89875588,2.1833745,0.60283771,0.25712294,6.510482,71.671725,-63.32391,-34.963086,-74.586726,0.93854664,0.90330924,0.41842537,0.47521852,0.99762493,1.5822121,0.98863881,1.302458,1.6621722,1.6282319,0.44421031,1.8427169,0.79334488,1.7473259,1.8066265,0.017634725
0.72476437,-0.41073114,0.49157451,1.0749195,-1.1265803,-0.056372665,-0.26519516,0.78490393,1.9035779,1.0252494,-1.8392717,0.63289201,36.736182,25.005214,-37.370883,-42.424387,73.330755,2.424994,1.8743316,1.140604,1.6315321,1.9094819,2.4115362,0.68820004,0.8280389,2.0998347,2.1721382,2.3773201,1.6182403,1.2650456,0.62126843,0.90844962,0.040609926
-0.13050098,-2.0690934,2.1782519,-0.66947807,1.2669491,-1.6719966,-1.2718859,-1.1907403,0.74437212,-0.73044469,-0.81056592,0.33518557,68.726702,-60.318956,69.31151,18.547405,26.233043,2.10622,1.4893171,1.2020129,0.9811411,1.2884137,1.8690769,0.57493209,0.63364516,1.9241466,1.3817502,2.3258698,0.89299643,0.34106746,0.82074055,0.93647625,0.0042927753
1.5316743,-0.93095947,-1.5044192,1.9061137,1.2324641,-1.6384809,1.252129,-0.99711521,-1.2600529,-0.23316788,1.8549944,-0.27427875,-34.585281,-24.819337,11.403525,-40.950086,-48.103203,1.8170119,0.76883969,1.6387447,1.6313933,1.8277247,0.81908794,2.4109265,1.6923342,2.3101891,0.59800039,1.3425436,0.37995544,1.9110763,2.2086234,1.3334906,0.0039607324
-0.3110974,2.1377938,-2.0656672,-1.4982273,2.2999016,-1.2801237,1.7297864,1.7930956,0.83049924,0.10461983,0.62445112,0.65967818,-33.10618,-65.564993,-50.840418,-74.898778,-23.763722,2.1718372,1.8183706,1.1050602,0.49598937,1.3432934,1.7317209,0.53256627,1.8412489,0.86978445,1.7172078,1.8613733,1.6007951,0.56364721,2.2186671,1.3873108,-0.066073813
-0.19421569,1.5025438,-0.43883743,-0.65192233,-0.55417903,2.3059816,1.9463077,-1.8100365,1.9000994,-0.89012212,1.5526211,-2.3076737,-67.202814,22.312321,3.1774887,4.0518235,-1.0026842,0.59329361,0.98567122,0.92626483,1.4830352,1.3734385,2.1314709,0.63102258,0.59656516,1.970613,1.5935279,2.17355,1.3549425,1.7678256,2.095229,1.2640028,0.022863107
-0.58609701,-1.6394973,-1.6923862,0.044884416,0.39014462,2.227635,-0.068345208,1.1449922,-1.5123244,0.98961326,-2.3029962,1.1060036,-56.38411,52.259322,72.423106,-34.852175,-10.501704,2.0928991,0.35461943,1.3387359,1.6338964,1.1468387,0.66784505,0.72174279,2.0810628,1.6725197,2.2881065,0.70625977,0.60799658,0.59855542,1.6709457,0.58463015,0.021254159
0.53177592,-1.84403,0.77015786,-0.8893838,-0.17559951,-1.3454103,-2.2681342,-2.0162627,-0.5377639,0.16419898,-1.7676785,2.2393859,-15.649084,-64.15044,23.551186,-25.2222,-9.5156633,0.92871574,2.1754511,1.8064745,1.4175028,2.4699484,1.4221117,1.1811055,0.58990268,2.4943046,1.2779844,2.083984,1.2689013,2.4235707,0.45235499,1.4802413,0.029211286
0.60838251,-0.79930728,1.0635925,1.7079348,2.0995449,0.68321789,-1.2488136,0.17020771,0.26093512,-1.6976128,1.7375776,0.79271146,37.491996,-22.022668,65.026502,0.42504942,-56.194426,0.47914083,1.6698806,0.68360075,2.2777958,0.66473685,2.4821661,2.0152757,0.73934578,0.93447924,2.2925134,0.52300707,0.92977195,1.9272414,1.6463853,1.7983189,-0.063795101
0.46244759,1.6271943,2.261806,-0.66808708,1.0833618,-0.6095862,-0.58163611,-2.0633583,-0.39325171,2.1003022,-0.72723689,1.2665715,44.742146,31.244365,-25.954106,-10.663983,20.430514,1.7597156,0.78937606,0.29335681,2.1978825,0.81110098,0.92413474,1.6825085,1.4197437,1.8816053,1.8906715,1.2656023,0.97825051,2.2062422,1.8122537,1.7986171,0.033475139
1.5331613,0.49939809,0.61897118,-1.9063026,0.30529113,-0.76355467,-1.2282085,-2.2358461,-1.2764468,2.264958,0.47068966,-1.2200132,-36.817959,-49.445182,-25.177451,-7.4211433,72.843804,1.1621956,2.2722622,2.1614611,0.67607082,1.7222118,0.46304429,1.1353009,0.25281974,0.39135814,2.306206,1.1541218,1.5744419,0.89446035,2.4451767,1.3345267,0.0056271498
-1.5391704,2.1788082,-0.74502259,-0.77719702,0.39186856,-1.7848656,0.83157916,-0.59481438,-2.0681923,-1.5268647,1.6560059,1.1211396,-58.873027,71.034482,26.543724,20.364216,-38.617923,1.3534397,1.2617837,2.0494594,1.5148426,0.45951145,0.25892658,1.7789806,0.57642116,0.91046637,1.4582926,1.7733326,2.4017913,1.1562264,0.94764302,0.78626928,-0.020789329
1.4718286,1.6937105,-1.3502042,1.9831281,-0.2927234,-0.068020774,1.88537,1.3099319,-0.25598475,0.075368284,-0.91788772,1.422605,-29.877966,41.022038,57.399345,60.790155,50.132846,1.8661188,0.35884292,0.32304025,1.5874293,0.92475954,0.93355116,2.4442914,2.2060685,1.143155,1.755551,0.544945,0.64061489,2.0644089,0.77009295,2.4521986,-0.050699878
2.044486,-1.0641963,2.2816379,-1.9332855,-0.80750881,-0.12036195,-1.3084276,1.9759311,1.2691231,1.8790738,-0.83787459,-1.54001,70.156025,-37.680398,5.5515376,4.6917646,-45.512204,0.27080517,1.1725149,2.4579528,2.3120025,1.8260893,0.33322933,1.8352838,1.8641234,0.57146734,0.90154273,2.2285829,1.5430567,2.1546308,0.62983938,0.9604535,0.014213354
2.0253544,-2.1658112,-2.295731,0.6902679,-0.56914363,0.55266173,0.46698277,-2.2605636,-2.0128533,0.21567501,1.0228083,-0.4560714,59.359926,12.271609,-1.0736015,-44.0201,-45.824501,0.28911722,0.6930812,1.8656498,1.4761669,0.68628028,2.3127438,0.78446197,0.95224943,1.7060973,1.8773627,0.33408114,0.40172255,1.0009643,1.4574285,0.75125209,0.0097268711
-1.2172667,-2.1203197,-1.1280573,-1.3184058,-0.79360638,-2.0815935,-0.56592924,-1.9717997,2.1948649,0.51270381,-1.9464308,-0.25739592,-2.5505324,33.201524,18.011751,23.501394,37.936615,0.63520013,1.0586123,0.59732319,1.2107878,2.2108012,1.9362985,0.86881937,1.2471651,1.6040912,1.9601191,0.72167518,0.94467986,0.48433462,1.2120278,0.55109209,-0.020455828
-1.9274723,-2.0652412,0.94866639,2.224016,0.36704091,0.33943777,-1.7724901,1.4821794,1.3008831,-1.5433715,2.2571997,2.0242504,-59.597955,37.169001,-50.59548,-8.2352001,40.992463,1.5299882,0.76145746,1.3154599,1.9343884,0.26540681,0.44228676,1.013588,2.1228876,0.37152795,2.0202652,1.3473917,0.86206239,2.4325127,2.240404,2.2205256,0.010612105
-0.52711124,0.13261373,-0.12094403,-1.6666025,-0.14750566,-0.41110188,-1.0270271,0.23720287,-0.012475088,-2.3236837,2.1287288,1.0885187,39.463044,-44.622825,24.183711,-44.365868,-7.1372935,2.0276281,1.344851,0.91075581,1.8229583,1.7095755,1.835428,2.0386641,2.3272784,2.0688122,0.52626415,1.6714937,0.79466236,1.3903022,2.059673,2.1747201,0.049187795
-1.2639654,-0.017106231,-0.048690414,1.6158944,0.8402964,-0.1681478,1.3732507,-1.0564896,-0.13884516,-0.9381384,0.36139964,-0.22560062,57.406812,36.28716,-21.70361,27.42345,-44.080893,1.1115451,1.4883791,1.1869249,1.6470215,1.2407222,1.3179237,0.59322289,2.0471294,0.60449071,2.4252868,2.2944666,1.8509203,1.4178899,2.2247295,2.0289667,-0.01288514
-0.064976434,1.2153232,-2.2696498,0.78487873,1.4800008,-2.3276004,2.2740529,-2.1792975,1.9470941,1.9813072,2.0896785,-0.20782803,-34.5524,-72.186881,-44.915225,59.81862,71.552123,1.7729307,2.3960596,1.573079,0.48901762,1.1690803,0.98245317,0.84034978,2.0088029,2.1996923,1.9785962,0.76638023,0.80253102,0.88880688,1.9273054,0.47196326,0.00018819282
-2.2796581,2.2205441,-1.4355857,-0.4578968,-0.54037701,-1.3427722,-0.3414215,1.4186246,-1.8650419,1.0529479,1.8741354,0.98496508,-10.007125,-39.757576,44.415702,-55.297191,20.118083,1.744341,1.1384177,0.88684579,0.46721651,1.5079103,0.94857142,0.63989733,1.2544121,1.9046805,0.46459406,2.4322835,0.63899685,1.8699847,2.3328361,0.97717301,0.096994101
1.5116002,0.97479258,-1.6375194,-1.4369189,0.6972071,-1.751627,-1.3007297,-0.59141168,-1.4277565,-0.8180286,2.1443247,-0.68598532,59.225351,0.46928463,-62.733174,-6.4619577,-6.1225681,1.3449806,0.83866024,0.61268272,0.60852396,0.46217688,2.3067649,1.5469917,0.78876196,1.2222286,0.996893,0.53068576,1.7355464,1.8290053,2.0915643,0.42063131,0.00038961843
0.36723938,-1.0372954,2.0149079,1.3302548,2.0196717,1.2841586,0.11140518,1.5684158,-0.73921956,-2.2057617,0.12712739,1.9179195,55.145761,-15.202886,-64.908154,38.648654,67.935459,1.2439171,1.0154825,2.4651009,0.95138037,0.59984414,0.83045786,2.2552364,1.758303,1.7985643,1.219714,1.4838298,1.2282318,0.64143821,2.4020324,0.70793975,0.038131249
0.98111768,0.99582408,-1.5902623,1.1324128,-0.87791424,-0.61481109,1.1390866,-1.8081998,-0.21760838,-0.53022036,-0.28598974,0.0071406579,70.133599,35.404789,-1.7103221,54.616981,-52.405585,1.665102,1.3700666,1.7094671,2.2637251,0.42829139,2.043359,2.4855175,2.0934397,0.44122784,1.2163304,0.86419656,2.3015926,2.3664697,1.5063096,1.0448421,-0.038440912
-0.97241606,-0.83174949,-2.2680283,-0.2374233,1.0201412,1.8413387,1.1217837,-0.44952744,-1.2480868,-1.7517851,0.75413255,-1.6205985,6.6478894,-18.92206,-23.067957,46.851023,-74.861234,1.4835067,0.2964928,0.90456432,1.2624667,2.2775559,1.1312844,2.4969041,2.2171921,1.3468068,2.2816358,2.2035331,1.2802825,2.4572337,1.4764546,1.022683,-0.062230938
1.2737047,-1.2286163,0.33384275,-1.5602267,1.7143544,1.607927,-1.121925,-1.9244221,2.0758311,-2.0340495,2.112453,0.85936983,-1.3837244,-6.2564138,-1.5463503,-39.508656,28.012347,0.67761464,0.66917334,0.54628892,0.72790984,2.2307639,2.1991153,1.2800988,1.6198954,2.0813257,1.5907888,1.1377582,1.0513318,1.9835347,0.51688695,1.5688984,-0.018460773
1.7820173,-1.5803835,2.2308031,1.340621,1.8850474,0.60116105,0.35183354,-0.78188487,1.7137857,1.4744675,-1.0788732,0.65171526,56.859766,-7.9083946,-16.38724,-20.339593,2.4641989,1.6118618,2.0619576,2.3215667,0.57103447,0.37628291,0.93686743,1.9308347,1.289047,1.2629841,1.9731491,1.466561,1.2408007,0.38804238,0.57829128,0.84155468,-0.01152851
1.3288528,2.0182276,0.57478564,0.024805523,2.2161971,0.90154559,1.9461313,-0.063830464,1.6260777,2.3442597,-0.31117624,0.81270007,-68.930757,-69.233229,-52.880339,-9.8585488,57.369975,1.6326042,1.9281064,0.43368036,0.36577237,2.0361533,0.62903524,0.94520404,0.29433567,0.64957592,1.9224899,0.53784108,0.49507277,1.6879992,1.4527978,1.6727467,-0.000091779182
0.47953367,1.3372997,-2.0998281,-0.72923903,0.60338587,0.045266624,2.1015226,0.93543966,1.4047412,0.41635274,-0.25721024,-1.6717655,-66.84558,26.343978,-36.766661,62.73583,51.100437,0.55076532,1.7127545,1.2647263,2.0055468,1.4757032,1.8929187,0.78522209,2.4777133,1.4272574,2.1645089,2.4014029,1.3785355,2.2967976,0.52771933,1.3787763,-0.026602375
0.98179805,-1.7063472,1.0217648,0.85606514,0.96323088,1.9651942,-0.11610819,-0.50123506,1.4939052,0.45571723,1.6073174,-1.9431763,-67.117539,-44.471286,21.091667,37.647304,38.246009,2.1349739,1.0056367,1.2354998,1.2949361,1.2413347,0.36263784,1.1041774,1.4095823,2.0988838,1.9393637,0.63539218,2.0363146,1.089798,0.48523423,0.58164578,-0.033476682
-0.84706388,-0.47553264,-0.065438449,-1.8373761,-0.49592826,1.1497988,-0.83861624,0.13226223,-1.3162477,-2.2203936,-0.74751138,-0.1947179,-70.849845,-73.351137,37.439043,-12.006466,-42.666875,2.0923908,0.8120689,1.442022,0.56317395,1.0146556,2.0664963,2.1039728,1.9708243,0.64399163,0.31729231,1.7317775,1.4847732,1.33355,2.2247173,1.8234835,0.014835226
0.33816919,0.4683874,-2.2149362,1.4404033,1.3162676,-2.1561948,-0.89446852,-0.81157231,2.2703511,1.5772565,1.7614811,1.9852057,52.153938,-48.759782,-55.648629,-36.505799,-52.968112,1.5991662,2.436403,2.3744481,0.59976141,1.6900779,0.38967496,1.0170978,0.36201514,1.8884942,0.67276131,2.3492663,0.36817623,1.9378222,1.727224,1.4530014,0.040506837
-1.6359951,0.62063516,-2.2140004,-1.6805199,1.5615343,1.4127888,-0.98677703,-1.8647611,1.0599859,2.3525463,2.3018392,-1.7022691,-35.742345,28.413595,-52.7068,56.812484,-52.585798,1.2323241,1.9214946,1.8096459,0.71939764,0.91606238,1.0103977,0.254377,1.8141946,0.66866978,1.0830332,1.539181,2.2642646,0.49540627,0.5432077,0.69186145,-0.027021495
0.50344549,-2.042337,-0.51667936,1.1029043,-2.0263589,-0.57866206,0.79757807,-1.8521056,1.7025399,0.96166625,-0.76949318,-2.0765228,-5.2755411,-16.019531,9.7384141,23.526542,10.592251,0.98451673,1.7726136,1.5671767,0.28870134,0.45349755,0.43339266,2.2805143,1.3531494,0.88239666,2.1906371,0.53759482,0.85617565,2.4941176,0.38420819,1.3869803,0.023757472
2.3103846,0.54960239,0.88502243,2.2723043,1.4175555,-0.9832685,0.55447729,-2.0055192,0.95729867,1.2228386,1.52077,-0.41563817,-59.530607,-30.909083,-38.949675,-27.190124,65.584953,0.4195606,1.5549461,1.7288545,1.8571703,0.71096448,0.93009051,0.53119997,1.3778362,1.7932913,0.34651277,2.3400956,1.4873662,2.1633685,1.2338752,0.99062971,-0.00044465649
-0.75705599,-0.38979066,-0.99087729,-0.09191367,0.87053101,-0.95305529,-0.59016646,0.65115789,1.843517,0.031940319,-0.39140723,0.11377978,-29.705777,-64.988921,31.202864,26.540299,-37.187773,1.9015478,1.8139803,1.5676321,1.1921039,0.94075386,2.0001645,1.0151971,2.1682312,1.9612273,1.3473109,1.754788,1.2217951,0.45971167,1.3740345,0.89751738,-0.034583149
