"theta1	      u  [-3.1416","theta2	      u  [-3.1416","theta3	      u  [-3.1416","theta4	      u  [-3.1416","theta5	      u  [-3.1416","theta6	      u  [-3.1416","thetad1      u  (-Inf","thetad2      u  (-Inf","thetad3      u  (-Inf","thetad4      u  (-Inf","thetad5      u  (-Inf","thetad6      u  (-Inf","tau1     u  (-Inf","tau2     u  (-Inf","tau3     u  (-Inf","tau4     u  (-Inf","tau5     u  (-Inf","dm1   u	 [0","dm2   u	 [0","dm3   u	 [0","dm4   u	 [0","dm5   u	 [0","da1    u	 [0","da2    u	 [0","da3    u	 [0","da4    u	 [0","da5    u	 [0","db1      u	 [0","db2      u	 [0","db3      u	 [0","db4      u	 [0","db5      u	 [0","thetadd6     u  (-Inf"
0.27599758,1.7005951,1.2629161,1.2308445,-0.58346556,0.17583507,0.59211174,-0.94344568,0.69739221,1.3594241,2.1797514,0.97003106,-49.462659,-18.906959,-69.263497,38.397833,52.374357,2.2123296,0.62422682,1.1301209,0.94262267,1.909294,1.504236,2.1938985,1.3512683,0.76625189,0.89556408,0.74555016,1.7114951,0.34897983,1.0539945,1.7360817,-0.041936263
0.94398167,-1.1137162,-0.61931389,0.85874382,-1.1400382,-0.048882174,-1.6070164,2.288449,-0.55593339,1.0948503,-0.72933546,-1.0173082,-43.043443,18.851762,41.566383,56.192175,21.880319,0.51280757,0.50677512,0.36948562,1.4447664,1.6890904,1.7916656,2.273875,2.267909,0.9970511,0.93781052,2.0313456,0.82523971,2.303866,2.3258297,2.4694747,-0.026994785
2.2768073,1.7025821,1.6722136,0.20609559,0.24262012,1.4998185,0.88027006,-2.2025397,-2.2693942,0.36874535,0.71160243,-0.14113434,-54.534482,-61.046271,-4.6797663,-52.831609,59.146732,1.8119802,1.7014723,0.64546207,0.28093157,0.36690872,0.88488137,1.2011299,1.8909832,2.0045191,2.202869,1.3696823,2.0000124,0.70797011,2.3536443,1.9502267,0.048250141
-0.86926695,-1.3638706,-1.5132878,-1.0648184,1.250608,1.7140368,0.98294954,-1.2028003,0.68330679,0.24534214,0.12502082,-0.50050171,-10.1175,55.172206,-20.739854,25.272501,-45.081495,0.85479927,1.8612856,2.3763306,0.7389744,1.4427815,2.0784068,2.0330421,2.3385852,0.8509096,1.7376662,1.4554286,0.88850856,1.4134006,1.0245228,1.4039191,-0.013560697
0.090249483,-0.5661894,-1.6318622,-0.60434651,-2.0535603,-0.65071377,0.90845554,0.27191492,-0.94330921,-1.7214107,2.3184275,-0.93333763,29.835176,-10.203545,-40.981176,29.382167,26.079431,1.6300261,1.3494674,1.9982951,1.0958366,0.72641878,1.9205026,0.88688498,1.1258759,1.5966227,2.436882,1.4263499,0.4123455,1.7908427,1.9424501,0.75799043,0.028161311
0.35649882,2.2293039,-0.29494189,0.3448,-1.1848006,1.612012,1.5621795,-1.879735,-0.85052039,-2.0204356,0.014030776,0.195803,51.361394,-19.058689,-69.391613,-14.838271,63.181238,1.9310321,2.3572436,1.6940187,1.3730347,2.0942184,2.2794334,1.1875046,2.3900177,1.278186,0.97208968,2.1612285,1.2679968,0.72231583,0.46222216,0.81787536,0.0078356777
1.8977726,-2.2964147,-1.3755293,0.45940078,2.2558239,-2.249483,0.43623811,-0.62332617,-0.6023164,-0.92021702,-0.02680127,1.9404035,-66.292491,22.106631,-3.8605136,66.347925,9.5748889,1.0023767,0.44600393,0.48797189,1.5936298,1.6362159,1.8808507,0.4583962,1.7648857,2.1836756,0.53604123,1.7449366,2.1498154,0.69698507,2.2281045,0.2528652,0.043276165
-0.45979885,0.47864884,0.60305658,-0.77676545,-1.7794329,-2.1081003,1.6116306,-0.13584757,2.3184931,0.16984373,-1.1440733,-1.8926186,-19.569261,49.422988,-47.843352,46.785774,28.50947,2.2550007,2.2971193,1.433238,1.4311755,0.51660904,1.3980586,1.9215844,1.0692939,2.372197,1.0156739,1.1809698,0.55871952,0.39904339,0.97230294,1.2454317,0.022478167
0.72496186,-1.8039132,1.1412118,0.92311893,1.6752782,-0.12313487,-0.78897175,0.41436912,-0.60912107,-2.188918,0.47568416,-2.1004353,-48.065813,57.888127,25.749605,23.610224,67.030722,0.40509742,1.4723975,0.33451144,0.88383951,1.6906227,0.54531195,2.3079837,1.7812571,0.5874117,1.1284199,1.6038565,0.26547051,1.5128108,2.3112858,1.03018,0.0061179512
1.2793309,-0.91680218,0.81780722,-1.1527387,-1.4479371,-0.70203268,0.75875153,0.61232953,-0.43519555,-0.70393153,1.831476,0.29159126,-3.5077655,-5.0153552,6.9255519,-2.248643,7.056672,0.64729488,1.8351101,1.1953063,0.7637616,1.7912487,2.0171575,0.8665492,1.3424469,1.0048783,1.990324,2.1250162,2.3967853,0.27132662,0.9365732,1.4858,-0.0017546888
-1.641466,-1.7942814,-1.9111215,-0.57561392,0.19137208,-2.1711322,-2.1913505,2.0052278,-1.1420657,-1.1385953,0.63987433,0.69617992,-5.2821882,22.263352,-69.841546,73.135135,-67.783383,1.5951356,2.1932544,1.7768479,0.73183583,0.71479314,2.2782657,1.8120639,0.85766544,0.53312445,2.2226903,1.5060494,1.1723044,1.1692345,1.3235958,1.4239415,-0.079346501
-1.9677529,-0.47669621,-0.77197777,-1.4234536,0.8136733,0.054392639,-0.026378523,-0.37926981,1.4746754,-2.2963546,-0.36672614,0.23847965,-67.338195,-3.044492,-18.777369,8.7524565,-47.464229,0.90547986,0.90002825,1.5247354,2.4783452,0.7976561,2.2060948,1.5848322,2.2748559,0.75350042,0.33148492,1.7670686,0.62229378,2.3915923,0.74203427,1.1198989,-0.0070437216
2.1271469,-1.9374908,-0.80070314,1.1652305,-0.6596436,1.6212305,0.98755422,0.78981179,-0.43304952,-2.3347439,0.022187232,0.62207633,-49.472749,-38.484815,-14.28809,10.079172,50.640906,1.7005802,1.4016804,2.0417935,0.92383151,1.086192,0.629394,2.4749383,2.0376416,0.89169855,1.0274913,1.7958902,1.2774088,1.4097874,1.0472486,0.85689076,-0.0041065788
-0.75817826,-0.40219463,-2.1192695,-2.327117,0.97269807,0.85903513,-0.95634071,0.74057096,1.3568061,0.59016703,-0.64153198,-0.282007,30.931672,-31.388456,4.2156219,51.957921,-43.214354,1.320262,1.6437098,1.8312197,1.0600472,2.2132842,0.91676744,1.610368,1.7045913,1.316274,2.1172787,0.60252869,0.9496136,2.4057931,0.91385051,2.0854803,-0.024118889
0.61119025,-0.73346335,0.29109803,1.0248223,0.40708241,-0.55467058,-1.2430977,1.9901555,0.0061513295,-0.28716249,-0.85359769,-1.9042661,49.212887,20.991581,5.4983672,11.058139,4.1469177,0.58369014,1.5801649,0.33081639,1.7810477,1.5682926,1.0435191,1.1763368,1.4423013,0.75727567,0.78211254,1.9655438,1.8947604,2.4876712,2.2895073,1.7489666,-0.020955393
2.107751,1.9433683,0.62276965,0.67361962,-2.3457718,-1.5404349,-0.22465802,-1.2036943,-0.2049878,-0.47366694,-1.6953226,-2.182807,-15.571186,45.076306,-52.520183,43.27614,-7.9144744,1.84644,0.3675561,0.51544036,2.0061004,1.7787302,0.86919984,0.89169425,0.95524019,2.4719146,0.71797563,1.766432,1.1733046,2.2304224,0.95886081,0.32361626,0.031442055
1.8714022,2.1734404,-1.4260207,0.079725716,1.6316322,1.4504005,-0.30708465,-1.10579,0.65002607,1.6705336,0.24408337,-2.1816331,12.472642,-72.307901,21.1108,59.210121,44.501226,1.8564773,0.31316695,2.146904,1.2647048,1.6440977,1.6002644,0.64452114,2.4668544,1.1720043,0.62567558,0.72947598,1.5527514,0.84297658,1.1574379,1.0595236,0.003318297
2.173473,-0.87815503,0.050710909,-0.64416328,-2.0946839,0.90546844,1.9040737,-0.067322684,-0.51898807,-0.00044860858,1.8850135,0.030687349,67.22316,19.643275,-5.4845963,70.389514,-13.445717,2.392393,0.69915533,0.45356175,1.512334,1.0471032,0.6639659,0.77492109,0.34879492,2.4462822,1.9152058,1.8642689,0.76689272,0.41594149,1.4786546,1.998615,0.033798444
1.2512771,-1.1781817,-0.24195556,0.24452484,0.52578731,1.1780169,2.1841098,-1.1770161,0.49884611,0.76650721,-0.98482441,-2.0338298,34.782577,40.779598,32.708194,-23.385108,-33.514552,0.93890696,2.4592814,2.142166,0.3841838,0.97719358,2.4424247,2.331647,1.2413221,2.4005863,1.1535766,1.41118,1.9528844,0.62744962,1.2957182,0.8859606,0.021770589
-0.073875963,-2.2750026,0.35599838,-1.46918,0.41062059,-2.3495234,1.3795128,0.51719199,-1.9119729,-0.74852978,1.5386354,-1.7463304,-57.810954,71.290311,-23.7484,10.640162,29.208436,0.71777076,0.57313871,1.9922642,0.98506679,2.0174947,2.0334608,0.37543225,2.3898693,1.0338595,0.82670615,2.2002024,1.5517517,2.0416147,2.4178659,1.3223309,-0.012956783
-2.0107533,-2.1894149,1.5493364,-0.96502379,0.88795554,-0.2671983,0.10490065,0.63167355,-0.47501375,-0.76921216,-2.0657598,1.6571977,73.318505,14.110131,-1.0345795,11.821817,-60.715892,1.3450365,1.779157,1.2915683,0.88899347,0.56319265,1.3288765,2.4271525,2.1520536,2.3149709,2.2158065,0.55966419,0.52607392,0.72429077,2.1549479,1.4597964,0.004191765
1.9339489,-2.1794568,-0.73027457,2.0485518,1.2962784,1.1760735,-2.205159,0.83231457,2.3404131,1.0116073,-0.21473205,0.68837286,18.073331,8.4757267,-48.460646,21.917458,-33.279198,1.7728957,1.8073444,0.28757931,1.8454715,2.0888567,2.1653205,0.29243581,2.468682,0.38796004,1.4443564,1.5473618,0.25925808,0.60046719,2.3020401,0.88866517,0.004566623
0.88055093,-2.1943215,-0.80510801,-2.1815068,-2.1993078,0.21380189,-2.1844278,0.54532636,-0.29640062,-0.61001529,1.6315252,-0.34813329,54.458704,-12.569713,-59.159034,64.109789,43.217344,2.1833997,0.39932833,1.2611957,1.1656942,0.32295235,2.3602178,2.1803231,0.44019749,1.8991911,0.45554142,1.0346539,0.67832971,1.4373655,1.052606,0.89968584,0.041582723
-2.3143675,-1.5167537,1.9457394,-1.9369681,-1.4394558,0.47088817,2.1163802,0.89070523,-1.1770016,0.7430714,0.97023832,1.9295223,-37.562773,32.479499,32.939378,-37.87452,42.938157,1.5490805,2.14571,1.4484849,1.1864016,1.8523582,0.83435438,2.494056,1.5996776,2.0315702,2.3497117,1.105065,0.57709794,1.0351608,2.4474774,1.7532085,-0.006973824
0.62730022,1.4206532,-0.75589247,0.31597416,-0.28463455,-0.77812162,-1.0106564,2.0606391,1.8150725,-2.0829193,0.71235686,-1.598686,29.469392,-7.9214716,63.826006,73.686651,51.541794,1.5690025,1.7257602,1.6017801,1.3675276,1.7860713,0.5008077,1.3249431,1.5692945,2.1320191,0.845598,2.4656491,1.1646351,0.52192635,0.76608178,0.28642508,-0.071640266
-1.9449318,1.3732618,-0.87027794,0.49399255,-0.69652591,-0.93678774,-0.49994792,-0.43521811,-1.0829934,2.0888358,-0.23384727,-0.1387375,27.734726,-62.45201,69.066539,-48.677324,-19.782553,2.344545,2.0180134,1.7504493,0.30213719,1.2698155,2.039508,0.76062592,0.83979687,1.7159187,0.44638464,2.3866216,0.4494243,1.7242135,0.35644565,0.53209888,0.034569476
-1.3385965,-0.84600863,-1.5894712,0.28988689,-0.48122106,-1.4228998,0.6975598,-0.53629703,1.2559162,1.3925753,-1.4225562,1.7596496,-16.61676,22.112263,-59.202143,-60.412041,4.8257734,0.72661056,0.64374972,0.75147391,2.2719927,2.1308796,1.9433904,0.81296357,0.72878805,1.2407289,1.4310636,0.88637274,1.5165684,2.4654603,2.4916626,1.873204,0.050986141
2.229805,-1.2965288,-0.67356502,-1.4490205,-0.060980929,-2.3180707,2.2181881,1.377745,-0.91858085,-0.80200129,-1.8031404,-0.0076099342,-21.188655,-17.726624,-31.375582,70.586166,-8.3128467,0.41477369,2.1013825,1.1864203,2.1657339,0.48892942,1.936762,1.90961,2.3145234,1.4444915,1.5685428,0.74922607,0.4925469,1.9857238,1.3098932,0.62546777,-0.072177031
0.75761736,0.39995734,2.2162792,2.2819238,-1.8410526,-1.025162,-1.4033398,-0.42586224,0.65215806,-0.19624278,0.41980113,1.151344,49.976052,-52.495105,14.766039,72.819755,31.616681,0.34835236,1.7581537,1.5392346,0.91639063,2.0274011,2.0296838,2.1459429,0.86291592,1.027866,1.3436033,2.4403496,1.2059447,1.8120921,1.3315325,2.0673521,0.02883908
-1.3384527,1.5706121,-1.5255332,0.4724299,-0.24609979,1.2783897,2.1145005,2.2839615,-0.57921631,0.90716365,2.1211911,1.6353723,-52.949797,22.757865,-8.5707959,-49.366597,-54.398984,0.8692418,1.5969656,1.4501343,1.9066228,1.6099514,1.4528396,2.3756408,0.39425139,1.4331052,1.4494041,0.88517324,1.6065788,1.0206401,1.3974898,1.3611441,0.054075502
2.3549208,-0.20132325,-0.14454897,2.1582542,-2.1925492,0.70804095,1.2620065,0.08036365,-1.7837788,0.24876234,1.0596556,1.5133646,74.974443,-54.535015,-70.003551,50.321704,56.877139,1.1360612,1.7804319,2.469641,0.7570132,0.87090473,0.29586152,1.5445903,0.92921464,1.5604157,1.4069397,0.43616154,1.5670626,0.62194329,1.000919,0.69503255,0.010905969
-0.96961623,-0.89882431,1.3788099,-1.8704648,-0.55486721,0.16461548,0.52003724,-1.2157238,0.24806656,-1.2095766,-0.10852421,-0.27193015,21.87804,54.22608,-22.279043,-43.875792,-20.444407,1.9877005,0.78218506,0.93426798,0.99201448,1.7873447,1.6527129,2.3963682,2.2606118,2.1022881,0.65577752,0.40277066,0.6164056,2.4288787,1.9150462,1.4317162,0.045231582
-1.6130614,-0.34973207,-1.5978679,0.53964661,-1.5081455,0.53854031,-1.2521672,0.35490816,-0.9430122,-1.4419704,0.62020117,-0.083415409,74.138551,-3.3659845,-22.10075,-47.297138,-73.00635,1.1092186,0.63726496,2.0122187,1.1092453,1.0855105,0.42461234,0.95956735,0.94850373,1.7521761,2.3232653,2.1200916,0.63025381,1.1757891,1.2373405,0.73236445,0.0069492211
-1.6247714,0.76200888,-1.1900777,-2.2566082,-1.5073771,-0.68315804,2.2547032,-2.2359597,1.5276877,-1.9606239,1.5310917,-1.2976538,-23.262601,-74.534152,-45.500584,-28.318466,1.5436451,1.2856557,0.51503158,1.8858199,0.72563112,2.1821775,2.3565119,0.64546839,0.38718627,1.9396894,1.6105381,2.314646,1.2553819,2.4539123,1.9041011,1.9765108,0.0063959566
0.71767844,-1.6942152,2.2925236,1.9511428,-0.65768803,1.5018035,1.2552683,-0.070661786,-0.09061554,-0.87374521,-1.2317005,0.3337268,38.305813,5.7914404,-13.261014,22.139914,-44.464901,1.051132,0.87524156,1.1848792,1.0140459,0.81890474,1.5820407,0.35801642,2.1820429,2.3447518,0.99411287,1.0550132,0.85610209,1.2578721,1.5567309,2.4758917,-0.028013585
1.9623203,-1.2935792,1.7769977,-1.1217313,1.3299851,2.1981814,-0.29406671,0.9168778,0.45314535,0.79326446,1.0474225,-1.4553168,-70.386542,63.386954,44.53061,-74.041964,-23.28146,2.2525212,1.1240743,0.56732545,1.0388996,2.2851066,2.0373118,2.0990208,1.9924705,2.2008825,1.7314049,1.9720323,0.6972155,1.6009423,0.78675446,1.2322225,0.028403441
2.2795545,0.75051334,-1.1876465,0.90421923,-0.2417795,-1.5087623,-0.4030534,2.296837,-0.95111449,-0.95776503,0.36386372,-1.2233586,-26.593953,35.435072,57.254515,26.632396,10.687669,0.28977833,0.55439286,1.9307658,2.3812335,2.1414506,1.8607969,0.91266958,2.4876161,1.363415,2.4153801,2.292503,0.34744204,2.2083394,1.0608513,2.227301,-0.030159303
2.3504677,0.35364941,1.4630917,0.93655417,1.2867712,1.6103363,1.6725645,1.3917733,-0.76509867,1.0961367,2.0413907,-1.2499707,-13.587666,-67.895333,-66.861339,61.479685,-60.938785,1.4025877,1.5411747,2.0227081,1.9045855,1.1180793,1.0586891,1.887013,0.5269359,1.7117338,2.1095754,1.6331462,2.038822,0.48054676,0.54936622,0.69797608,-0.013071751
-1.0284675,-0.41091089,2.1829755,-1.3910848,-1.8011665,0.18110293,-0.40633548,-1.0287556,-0.54028285,0.23975018,0.38876994,-2.0272153,-26.589521,-40.075111,-42.385496,-23.032016,50.91329,0.61996195,1.4505474,2.0994889,0.86026664,1.5014227,2.1614716,0.85376657,0.2548071,2.2929834,1.6718837,0.59975337,1.5549439,1.692456,2.1078021,1.0795123,0.0055649421
-1.0723524,1.8618556,1.9444373,-0.26066335,1.552849,1.5233294,0.18719783,-1.6418349,1.4308547,1.0546249,1.7850307,1.9419011,-15.085547,-42.792236,40.887228,41.640791,-43.221324,1.8130093,0.9970225,0.45712861,0.71058896,1.3686598,0.56540099,2.4444505,0.37942905,2.0640956,2.2550263,0.47694541,0.77144728,0.46437178,0.9465168,2.1079291,0.0021960437
-0.85904264,0.83017116,-0.69709087,-1.0071809,-0.78856478,-2.1704409,0.0022021683,-0.68726997,-0.88093414,0.46601515,0.32617669,1.5432537,15.137872,22.218653,-71.093166,37.15883,-71.53982,1.828636,0.38476821,1.7992909,2.1823133,2.3888044,1.1362111,2.0499222,0.2918979,2.4280515,1.5119865,1.9564228,1.5974704,0.93496141,1.3963803,0.71361998,-0.02851824
-1.7048905,1.9419858,0.94989744,-0.64763549,0.80888242,-0.35532208,-1.3014423,1.5693112,0.17183055,-0.73835322,-1.7824614,-1.172806,18.207269,9.5657078,-29.148594,-0.42543876,49.650799,1.8396892,1.6559711,0.90576973,1.2718962,1.0086278,2.0077797,0.75287766,1.1147804,1.8645663,1.2661817,1.7165626,2.2683398,1.4866344,1.1145188,1.9667064,0.0020478718
-0.39961658,-1.2016182,1.7020798,-2.0586516,-1.3982513,0.27454148,0.78988938,0.87102209,-2.1243312,2.136106,-2.158164,-1.0040719,-11.804409,53.29962,6.7077339,-63.116998,-7.3785165,1.9640858,2.1396684,1.1570962,2.0655183,1.4167895,1.7304946,2.4225526,1.3420726,1.4639801,0.61391219,1.0221932,0.50154422,2.4537568,1.5409292,2.3969299,0.012034997
-1.9353861,1.5873651,2.0110514,-2.225794,-1.9767441,-0.79496361,-1.3305936,1.7121343,1.9932346,-0.079075116,-0.1217776,-1.5393816,-43.632543,17.852887,53.46665,-36.020962,-4.3136621,0.62920964,1.6264004,1.1619378,2.4385883,0.85376146,2.4189264,1.1459497,1.4757819,0.96719324,0.86685599,1.9985646,1.1254672,1.4772579,1.0237041,1.1451502,-0.013392492
0.34395955,-1.1732013,-1.3593743,-1.3426657,1.4482609,1.4313831,0.50936524,-1.5091699,2.1708399,1.9909459,-0.8466643,1.5277577,-24.975854,-69.176927,-6.610076,54.453376,47.885666,2.3408756,1.0956464,2.0289693,1.3873478,1.9048115,0.41711633,0.97412057,0.29448627,0.93072352,2.1702822,0.43300681,0.29552599,0.40536059,1.3953859,2.0014493,-0.008716003
2.0607189,-1.555737,1.7745551,0.23734883,-2.2716206,0.64790976,-0.91160194,-1.3172723,-0.59288855,2.0247753,2.2384135,2.0143776,58.611222,28.816366,-33.331363,49.78597,52.79779,0.96178365,2.1977678,1.1329497,1.2354211,2.2217006,0.6213422,2.148393,1.5417726,0.82168403,1.0434145,1.6679218,1.5122524,1.9257942,2.0731097,0.75498471,0.037475525
-1.7740474,-1.1296577,0.058506021,-1.5786044,-0.85403241,0.21414817,-1.0768269,2.0563913,1.1072739,0.72862448,-1.507398,-1.0342642,35.807963,24.427098,-3.7605774,-54.02362,-24.981913,1.0597366,1.4938257,0.47797469,2.3206602,1.0857232,1.749465,1.757942,2.4804241,1.9875973,1.2974899,1.4123705,1.7113633,0.38222922,1.8764586,0.89011656,0.033164274
0.13412378,1.6963679,0.90198235,-0.13798375,-0.597562,-1.1235366,-0.73619292,1.5390623,0.71642212,0.75275279,-1.2483285,-1.10179,60.630857,72.819578,28.640704,14.312883,-43.380185,2.2635447,1.8952602,1.888942,1.4489541,2.3213141,0.82604113,2.2732608,0.9436288,0.81921743,2.3373518,0.37141666,2.3997317,0.28987432,2.1676365,0.96638244,-0.0096102447
-1.3307921,-1.624923,-1.786793,1.4252945,1.851598,-0.80978845,-0.73504294,2.0171613,1.5038772,-1.5905852,0.41766721,-1.7267975,41.93341,74.828812,47.850176,67.901449,19.66109,1.284167,2.4943912,0.48364213,0.82335189,2.0751976,2.0962076,1.9619102,1.5751432,1.4318294,0.25750809,0.43853519,0.96096643,1.9628595,1.7799189,0.59732025,0.017697534
-0.44737611,1.9225203,-1.0530434,1.2318693,-2.2097167,-0.37086198,1.4132664,2.3284036,1.8016793,-0.9868892,0.96246091,-1.5508705,-40.022726,-61.954173,36.214044,-50.563719,-74.420075,2.4518919,1.6966725,0.97461699,1.8877696,1.9938135,2.2738962,0.37418101,1.610243,1.8532875,0.702651,0.70542119,2.263946,1.890849,1.999116,1.3930819,-0.033230144
0.32030026,1.7383368,-0.58539878,0.67089402,-1.0310163,-0.83598097,2.0118042,1.0025996,-0.81074948,1.9624876,1.518331,1.0021933,56.7812,21.635976,35.842591,6.4260479,2.5862328,0.8772294,0.84446383,1.4036541,1.465149,2.2597269,0.73029251,1.7761608,0.43411212,0.87241912,0.99812417,0.97289975,2.2761116,1.6075086,0.89719546,1.1641059,-0.0044720955
-1.5646623,-2.1483836,-1.5584251,-0.99341082,-0.2614729,2.083842,0.65682775,-1.82346,-2.2260272,-1.1833929,1.7099366,-1.9561495,42.451158,-73.380655,-8.6756784,-12.127529,22.618383,2.0824886,0.88564926,0.60704373,0.33399602,1.2211757,1.3005897,1.7608084,1.1575634,0.91792398,0.79826933,1.2626952,1.6188025,1.7128918,1.3227813,1.2358037,0.010118337
1.1042874,-2.3421642,-2.1691876,2.2178709,0.75903735,0.70371416,-0.77239792,0.93984977,0.12716113,-2.2274626,-1.7455004,-2.0033739,-21.838926,3.1748507,-40.28495,30.850595,-44.04426,1.3467234,0.88069031,0.51195763,1.9718922,0.59300645,0.65946431,1.6167129,0.34395179,2.0477492,2.0200401,2.0639213,1.5752915,1.6740252,0.5917288,1.6860124,-0.013950169
0.91046094,0.98997928,-0.86365168,-1.2357602,-1.9233707,0.89724033,0.2734178,0.75366035,-0.13207311,-0.2175244,0.88117466,-1.1360366,39.238556,-67.581614,-44.183932,50.654916,-42.820332,1.6550784,1.6519507,0.83554482,2.2517249,1.2402961,0.90715973,2.133579,2.3129685,2.3110119,0.92673116,0.32057861,0.71465872,2.2691647,1.8506719,1.7424005,0.020458209
1.8868812,-1.5651557,-1.0167915,-2.0918347,1.6682875,0.19438083,1.2729649,0.47552103,-0.12973525,1.3756805,2.0822831,-1.9815267,-33.939074,35.987855,47.881113,-12.134926,48.307073,0.57965898,1.328511,0.78452484,2.0090382,1.6549769,2.1973147,0.26740716,0.31221489,1.8956748,2.1066725,2.3448223,2.1780058,1.9933411,1.0842892,2.3986656,0.0007017928
-2.0974479,1.5755459,1.2865294,2.2585243,0.72453648,0.47146612,-2.30717,1.6426403,-2.0320689,-2.2990314,1.7687769,2.0830365,39.976628,37.189401,-7.7441567,43.957545,44.462926,1.2008761,2.1252989,0.39846957,0.32805984,0.45177872,0.79493325,1.4430538,2.1560228,1.5249448,1.4969184,0.70779616,1.6801432,2.1671547,1.8698763,0.51027041,-0.028296483
-1.5922447,0.80074954,-0.38545771,1.1471624,1.9758641,0.14219041,0.61306927,-2.1395542,0.75289211,1.0932765,1.0928026,-2.1596068,-53.85153,17.341284,4.9677562,-56.920974,29.197114,2.3634919,0.95891845,1.2923584,0.66729177,0.42281867,2.3134671,1.6921377,1.2579113,2.2148268,2.0938833,1.1466663,2.2710045,1.2721462,0.71051352,2.3506647,-0.024141569
-0.006279762,-1.8714026,-2.1795995,1.582422,-0.95664856,0.27890212,-1.3190598,2.3513938,1.7822491,2.3168577,0.95662435,-0.68569841,62.716496,26.147238,-43.374019,12.857832,-48.424079,1.922634,0.70914168,1.7942396,0.53466528,1.1193244,1.7355474,1.8448889,1.2975053,1.6716327,0.88078663,2.1308362,1.2147163,0.7371985,0.84526508,1.3701962,-0.021343047
0.54962031,1.1861181,1.6809108,0.29530196,0.99441288,-1.7464586,0.74084783,1.2977536,-2.3041559,0.46452222,-1.203538,-2.2897973,46.380152,-38.786826,9.8164279,-15.296772,7.160798,2.1479822,1.386837,2.319259,2.2860255,1.7299553,2.3591533,2.2897889,1.9812629,0.58612452,1.9948111,1.0404445,1.2507869,1.7260612,2.1606591,0.69686766,0.0086665806
-2.3463934,2.148706,2.265647,-2.086466,-2.3468757,-1.2439245,2.2307851,1.038714,-1.73564,-1.213898,-2.0513902,-1.8780123,-5.4333998,30.849508,-62.327442,62.688014,-2.5471595,0.47335983,1.2587425,0.43467874,1.3955452,2.4287368,1.7789467,2.256636,0.53199174,1.1851195,0.55311569,0.71541416,1.4658444,0.4466876,0.72857093,2.0916882,0.054510871
-2.3496793,-1.2405061,-1.5773221,1.8480953,1.5823505,-2.1584494,-1.089408,-2.049617,-0.34974214,-1.7671143,2.2977928,0.97611496,55.323961,-20.185593,40.741169,-13.178582,57.572801,1.0159099,0.64734826,0.48225267,2.2206145,0.36854881,1.4498587,1.7751575,1.5722974,0.85208702,1.2765215,2.2467973,1.6726975,0.77755457,1.8596191,1.3674221,-0.0025071973
1.8593179,1.7039561,1.2016191,-1.6864792,0.36447422,-0.38750245,-0.23210263,0.90912206,2.0494141,1.6524923,-1.3831829,-0.94079882,-61.775153,45.011226,53.669188,68.043477,6.7174106,0.6177889,0.92807323,0.37675788,2.1696525,1.1003273,1.9503101,2.3617816,1.4633764,1.7164473,0.32895374,1.9754259,1.4822708,2.0260406,1.6636155,1.1364587,-0.081310132
0.70417408,2.2450433,0.34363425,-1.9280364,-2.1214352,-1.0267575,0.055484469,-0.52554947,-1.8929224,-1.0092214,-2.0968341,-2.24644,-8.1843021,-3.565028,-67.425157,35.386919,-2.0597646,1.8480479,0.39079998,1.9253104,0.69261753,0.82281653,2.0774459,1.6328909,2.2466356,1.2046621,0.50603475,1.4260633,2.3458061,0.71334354,0.41484083,0.97987651,0.019906453
-2.2839067,1.5009437,0.94198378,-1.7055004,1.1171202,1.2808087,0.35939324,-0.9604458,-2.2802561,1.5948353,0.32815557,1.8155387,33.086657,37.447984,-11.73548,11.788146,-26.624609,0.92791404,2.2013018,2.0294691,0.78752691,0.71473687,1.3325214,0.68709132,2.4438274,1.1571952,1.480146,2.3137541,2.0155975,1.6476996,1.3864422,2.4333764,0.0012825969
-0.77116303,-1.867297,0.84982079,-0.31293251,-0.43055448,1.9003134,-2.0054435,2.2290995,0.98291362,-1.8065037,0.013892546,-2.1274353,57.378118,4.0321559,-31.555651,44.173783,-71.222417,0.84763645,0.72574686,1.8774098,1.1264482,2.214892,0.93950065,1.1873974,0.58786121,1.9334392,2.3124625,0.55663839,1.4213478,1.8426178,1.3778191,1.5064001,-0.039825079
-2.2183565,0.5043302,-1.3100855,-2.3253092,-1.6294771,1.7826091,-1.0584944,-0.84709921,-1.0693888,-0.16658838,-0.69178489,-1.365007,-56.109289,21.183278,-72.651505,-53.848116,74.713658,2.3118161,0.94351263,1.1168005,2.065726,0.40630729,1.5565962,2.4618424,2.4357804,0.91063156,1.9847029,2.1523298,2.456544,1.1345139,0.52469042,2.2218386,-0.0014530812
-1.4333371,-0.36412159,1.601726,-1.6698013,-2.0737633,-0.91090299,1.0052159,0.7489245,0.3830744,1.2081445,-0.39981094,0.24415604,-30.56683,13.281464,21.569571,-30.223884,-72.814758,2.1604509,1.697876,0.95208552,1.2013992,1.9170743,1.7673936,1.5835636,1.2034253,2.2193819,2.1518931,1.8667812,2.491233,1.4023042,1.27653,2.3893977,-0.035809868
