"theta1	      u  [-3.1416","theta2	      u  [-3.1416","theta3	      u  [-3.1416","theta4	      u  [-3.1416","theta5	      u  [-3.1416","theta6	      u  [-3.1416","thetad1      u  (-Inf","thetad2      u  (-Inf","thetad3      u  (-Inf","thetad4      u  (-Inf","thetad5      u  (-Inf","thetad6      u  (-Inf","tau1     u  (-Inf","tau2     u  (-Inf","tau3     u  (-Inf","tau4     u  (-Inf","tau5     u  (-Inf","dm1   u	 [0","dm2   u	 [0","dm3   u	 [0","dm4   u	 [0","dm5   u	 [0","da1    u	 [0","da2    u	 [0","da3    u	 [0","da4    u	 [0","da5    u	 [0","db1      u	 [0","db2      u	 [0","db3      u	 [0","db4      u	 [0","db5      u	 [0","thetadd6     u  (-Inf"
0.40396477,0.76827877,-0.74114953,-0.71365352,-0.40234691,0.033654092,0.4518105,0.035417719,-0.69452284,0.056300346,0.62052746,1.0023622,-22.834878,24.197637,-10.309295,-18.314416,-20.385099,0.68949334,0.81451282,0.96701135,0.95981354,0.73621359,1.6917752,1.0165276,1.578633,0.98529695,1.6857783,1.0255111,1.3654555,0.71122669,0.68700947,1.0681743,0.019935535
0.17025281,0.39055343,-0.32639423,1.0838251,0.58042375,-0.091460173,0.010162263,-0.73380599,-0.44120978,0.002452384,-0.56596426,-0.98951179,-32.408092,-12.799071,-3.9800806,26.785726,17.689032,1.3184058,1.6455304,0.77883806,0.93133303,0.86423649,0.87275187,1.1907604,1.4596605,1.6643528,1.0778321,0.8246955,0.95726103,0.88612819,1.3065549,0.91836272,-0.021362294
0.20377375,0.80358165,1.0324288,1.0151123,0.259843,-0.2608446,1.0199111,-0.45452448,0.53205832,0.70311423,-0.80229997,0.71679365,12.721609,32.078111,-3.1830553,-17.610276,-15.916604,1.6195228,1.5204381,1.5026026,0.99132343,1.122954,1.0885751,0.78119087,1.6249614,1.5762141,1.2810727,1.0394737,0.83508764,1.3178942,1.4472733,1.3724557,0.019476973
-0.8627897,0.056851077,1.0802067,-0.85808637,-0.062302548,-0.34024904,-0.86695295,0.45682636,0.77063375,-0.74503988,-0.1252743,-0.93232476,-28.291435,15.849589,34.039003,-16.471865,7.3640692,1.2936566,1.4861797,1.1223658,0.65186675,1.5745154,1.0802863,1.1222285,1.49517,1.0226417,1.4390348,1.5071787,1.252857,1.4167664,1.0434716,0.8276605,0.02147455
0.55489725,-0.28796078,0.494989,0.028538725,0.2433082,-1.0727214,-0.88494538,-0.66323461,0.32915923,-0.79381048,0.45706172,0.32806211,17.78936,15.781146,3.7215974,-31.111811,3.7894398,1.0117305,0.75530967,1.3395846,1.6481994,1.538127,1.6511722,1.1006658,1.3406875,1.2845172,1.1798049,1.0806733,1.3266516,1.6341713,0.96656876,0.87116262,0.028134809
-0.93180678,-0.97967058,-0.55053355,1.0580094,-0.079462293,-0.6600464,-1.0645466,0.16454421,-0.99200862,0.99994477,0.43600833,0.54124148,-34.77976,26.567588,-8.5512642,-11.097208,-30.782351,1.3404356,1.2515616,1.6950547,1.5339808,1.2648023,1.6317639,1.4561258,1.0570694,1.5152294,1.1098793,0.7916229,1.6060099,1.2089832,1.1300386,1.508975,0.012848189
-0.3821477,0.85813415,0.86538898,-0.3530603,-0.67256172,-0.29451919,0.22350886,0.42527375,0.45258437,-0.15282013,0.11821584,1.0529248,7.2916395,-19.414541,-30.183023,3.9370137,19.389383,1.5853915,1.1746142,0.99080474,0.80527754,1.1496986,1.1835369,0.80396633,1.1620542,0.94496579,1.090085,0.95810906,1.4889844,1.0106743,0.8533456,1.5795349,0.0042197848
0.56118315,-0.19846485,0.45851152,0.5046331,-0.6174533,0.085363201,0.87643116,0.50723278,-0.90689857,-0.17914964,-0.37977113,-0.98199254,0.26564378,-15.325056,31.78572,-17.396471,7.5100482,1.3457082,1.6675477,1.224102,1.1322998,0.66331539,0.7918049,1.514962,0.8165545,1.6814292,1.4303375,1.2828149,0.92062358,1.4705295,1.6387435,1.1626895,0.018054297
-0.11070615,-0.18701129,-0.56358337,-0.55804775,0.11640154,-0.85153009,0.17320642,-0.54781009,0.6498047,0.46324566,0.90325776,0.56324468,-23.429133,-23.438128,-34.62386,-13.21556,-3.914956,1.1950192,1.6382188,0.74267812,1.1411857,0.90732351,1.5863162,0.96646402,1.210786,0.98009956,1.4832863,0.7924812,1.3314951,1.1381339,1.066075,1.6727025,0.015569396
-0.97342188,-1.0860926,0.8943087,-0.30375556,-1.0740381,-1.0230869,-0.14294026,-0.96360109,-0.96165051,1.0340202,-0.82756139,0.5772215,33.936964,18.5493,-21.906747,13.298995,6.2151554,1.4467486,0.95351264,0.88700029,1.2638857,0.92691116,1.095934,1.61339,1.3458084,1.2516806,1.5961192,0.87476702,1.4592536,1.1253219,0.9853904,1.1563838,0.00070669865
0.038239318,0.54667962,0.14244767,-0.71801646,1.0396277,1.0548995,0.43236181,0.82938472,-0.72002811,0.21660274,0.90718315,0.563846,18.265949,-24.194292,-3.4603554,11.807022,-9.3883662,1.0209417,1.216792,1.1225105,0.98316828,1.6092448,0.97721335,1.2748262,1.054585,0.71056637,1.1389893,0.74368393,1.2457418,1.5318242,0.71970445,1.4226669,-0.012148673
0.70714527,0.97381408,1.0805419,0.3773195,-0.63837883,0.2484382,-0.6182727,-0.49153494,0.84677597,-0.90767097,0.033751694,-0.10691586,-8.2114642,29.92074,-2.1227506,22.929845,31.909605,1.6959668,1.1139375,0.74782288,1.5091915,1.4813793,1.2926362,1.1370077,1.0382584,1.4096714,1.4979117,0.90196147,0.71636173,0.89159015,0.70563774,1.2534151,-0.020896707
0.36251247,-1.0001202,1.0129643,-0.65625659,1.0556917,0.55232285,0.42639175,-0.54916133,-0.069486339,-0.12691281,0.11781292,0.87843028,-34.361667,-16.534755,0.36453372,-33.281827,2.3419835,1.5007546,1.4331561,1.4052947,1.4379539,1.1912733,1.6802697,0.84265811,1.5049171,1.0415644,1.3224822,0.85903078,1.5803866,1.0578039,1.2596015,1.3731698,0.016947928
0.082084125,0.7428769,-1.0420383,0.21345771,0.82742784,-0.62272471,-0.54654609,-0.097409169,-1.014455,-0.20844801,-0.19570206,0.71136742,-20.218763,33.244781,5.0355928,3.2084561,24.521345,0.72868886,1.223706,0.7769589,0.84826094,1.1715486,0.91767774,1.3098074,0.98231462,0.91186875,1.3280728,1.3688067,1.3838367,0.94310018,1.2347086,0.89690675,-0.00057739003
-0.76070313,0.51620432,0.33791941,-0.90217673,0.012614983,0.90499845,-0.96854811,-0.539903,-0.60175602,0.015877771,0.76479319,0.052807383,-28.925533,-1.4247313,-5.4586216,26.946191,-15.3694,0.97231195,0.79687863,0.68915148,1.3689439,1.5897938,1.6646529,0.87125719,1.2695191,1.1076001,1.3357016,1.4861915,1.3210448,0.85042589,0.80788384,0.85373781,-0.028201915
-0.74057307,0.17850587,0.55545919,0.36004216,-0.73546185,0.31732048,0.35181708,-0.43022962,-0.1795062,0.22484579,0.90385055,-0.46915955,27.414534,16.078102,24.667398,-25.034332,17.976899,1.441222,1.5186925,1.5645206,1.0973955,0.97674889,0.81863923,1.019513,1.3555959,0.90109358,0.82978523,1.4504154,1.6819138,1.1752248,0.75243684,1.3560016,0.014365435
0.50988979,-0.23285009,0.91301115,-0.4450608,-0.94715385,0.57770733,0.43501906,-0.69158542,1.0450477,-0.21359335,-0.90802444,0.69031166,-14.701864,5.7694465,17.0872,-25.423793,-17.688581,1.1451627,1.5993134,1.0099923,0.94073131,1.3211456,1.4940009,1.3236655,0.79624596,1.6057923,0.70078086,1.523951,0.69371405,1.4020092,0.81934095,1.2634234,0.017872619
0.80050019,-0.17795998,-0.17711953,0.75362131,-0.7882408,-0.49528365,-0.58254053,-0.29932268,0.85856766,-0.6449986,-1.054399,-0.81621504,-1.5174808,-24.300294,34.964121,-8.0183078,-13.699804,0.83586822,0.78712034,1.5316247,1.5655319,1.2953046,0.83398657,0.66231061,0.7044895,0.85505481,0.90613052,1.4856019,0.86143382,1.0181441,1.4475742,1.1789387,0.0087085901
0.09863448,-0.38289035,-0.6280113,0.76535024,0.61866182,0.43409284,-0.86477745,-0.36443272,-0.48582695,0.019844875,-0.73264402,-0.70389429,28.221905,5.5519373,1.4093721,27.317493,-4.8967889,1.4700309,1.6594961,1.3505785,1.6231709,0.88251577,1.4925441,0.98842396,0.69153992,1.6113623,0.86586584,0.95725118,0.72050892,1.2933436,1.475216,1.6557981,-0.025435628
-0.056058517,-0.95434226,0.71340436,0.61279265,0.75126892,-0.74075478,-0.6763486,-0.16629844,0.09706996,-0.28840106,-0.30753797,-0.87075978,7.9500428,-13.630198,27.257952,-25.608451,28.771811,1.2923309,1.2555794,0.97335295,1.4930672,1.3798624,1.3477621,1.5380569,1.5226243,1.4960703,1.4531552,1.5288312,0.81637814,0.81747358,1.3784387,1.5688252,0.016718438
-0.37790778,-0.45243091,0.53292404,-0.14052463,0.051852282,0.63181341,-0.637711,0.47705573,-0.097082966,0.069820286,-0.8577937,0.4582237,2.0826772,3.5561388,-11.974597,-7.0553641,0.49489339,0.99009726,1.5146532,0.87644372,1.2896113,0.69724717,0.93314399,0.85103976,1.6752976,1.2768931,1.1415317,1.473466,1.6423845,1.457057,0.957442,0.77764234,0.008890139
-0.81727385,-0.25020709,-0.5229738,0.24143625,0.45213823,-1.053674,0.37260892,-0.64099363,0.28377901,-0.40632782,-0.90001177,-0.98586664,27.690293,30.757009,-16.947414,-5.1803756,13.426832,0.94636326,1.4772801,1.6971119,1.4603292,1.3525585,1.3006069,0.69999436,0.90514284,1.6857001,0.76237393,1.4186711,1.5545291,1.1708699,1.0598426,0.87385861,0.0029165653
-0.59333799,0.75432282,0.006535366,-0.11584673,-0.81930213,0.8463576,0.85721693,0.84344797,0.33559562,-0.37396789,-0.20812063,0.90836602,20.766158,-3.1752234,-25.98045,6.5731067,14.203577,1.4678299,1.417131,0.87139315,1.4545951,1.5797572,0.9794703,1.4073194,0.81722619,1.420601,1.4403424,1.4355325,1.4440295,1.4536282,1.0786799,1.4222431,-0.0059592013
-1.0172503,-1.00736,0.28569752,1.0505671,0.18759554,-0.61248179,0.075167146,1.0422972,-0.26041536,-0.5623844,-0.19898181,0.56645385,13.420595,19.940944,-12.560146,21.628635,2.4676277,1.6762757,0.91596646,0.89823726,1.1235903,1.2816111,1.6881423,0.85694653,1.2002739,0.70378267,1.5753436,1.3491675,1.0077376,0.84645861,1.3298697,1.1203375,-0.01654892
0.079930805,-0.26213514,-0.87830774,0.93978111,0.85820691,-0.11079224,0.56515045,0.50653454,0.55241233,-0.26897341,0.74411141,-0.085747689,-23.59242,32.191098,5.7761111,-10.900238,-10.29233,0.97705607,0.73143441,1.1681427,1.4249908,0.67007409,0.98515704,1.4342952,1.6486448,1.6727477,1.4707969,0.8841803,1.1183553,1.4979103,0.87861502,1.0325628,0.010347017
0.12175509,-1.0380624,1.0620836,0.22386189,-0.23868699,-0.4267096,-0.3947576,0.03856292,-0.61189328,-1.0292311,-0.048968933,-0.55189739,4.0448785,12.272653,-23.516707,-25.299959,33.594779,1.2867314,1.6442365,1.0827901,1.2039802,1.0445705,1.447152,1.4330639,0.90540592,0.8573092,0.99577666,1.4183143,0.80901098,0.89761996,1.248628,0.691369,0.026165619
-0.70426537,-0.95191663,-0.30224252,0.16523136,-0.43851465,-0.88186251,0.57087107,-0.10799455,-0.79469242,1.0281803,-0.018836719,0.083797304,30.168505,32.06395,-31.187562,-9.3550052,-9.5716952,1.0027923,0.68010246,1.5319702,1.0732923,1.1744018,1.6212795,1.6446753,1.108321,0.85126045,1.1844003,1.6652935,1.1371266,0.93685762,1.3160544,0.97668654,0.012076251
-0.74198573,0.62611208,0.30109215,0.2924031,-0.60282913,-0.42702627,0.88043761,-0.32902338,0.87784931,0.15170588,0.94659128,0.96269929,-31.835916,13.76591,13.65441,29.662222,-7.0344835,1.1965345,0.85458648,1.4349663,1.3777745,0.90661667,1.2563256,0.91360194,1.0578117,1.3913146,1.6752215,1.0484016,0.73622779,0.88040868,0.72864894,1.6027318,-0.024256742
-0.96648602,-1.0681921,0.4693822,0.68171786,0.24371531,-0.82779916,0.9791922,-0.89229741,-1.0783927,0.55915801,0.95081739,-0.57978513,-5.4372695,-34.18903,14.976287,-13.548385,2.2995329,1.2987449,0.90497687,0.99624714,0.92565286,0.94764894,1.0357968,0.98722132,1.4787893,0.81112014,1.6961937,0.72825945,1.3565546,1.263859,1.5288746,1.5455993,0.011407359
0.13138149,0.21734306,0.15498968,-1.0395918,-0.45182311,-0.24742386,0.073329305,0.94130876,0.14404973,-0.18171949,0.41113631,0.34908076,-7.5814723,-21.804481,-17.911354,33.865774,12.071499,1.5602986,1.5379661,1.0463449,0.81889418,1.1044537,0.95379634,1.4550178,1.3334059,0.70264384,1.3349601,1.6237723,1.5404114,1.1938805,1.3995938,1.1738239,-0.026914736
0.3840603,0.49936673,1.0342931,-0.63862391,0.52762502,0.96256682,-1.0275347,-0.12704175,0.14989729,-0.86187735,-0.0030638276,-0.91410858,-12.942139,-28.535223,-21.498823,9.2824436,-19.970964,1.1450679,1.0567255,0.98548306,1.6637178,0.90580049,1.1888599,1.0188396,1.5872925,1.6245567,1.0751572,1.016556,1.0059656,1.5144571,0.73106055,1.1846522,-0.010505578
1.097663,0.047518888,0.37126458,0.95486732,-0.68513816,-0.55164937,-0.10280345,0.68663845,-0.62228473,0.2507487,0.82940555,-0.37000628,12.774502,11.05716,-12.310919,10.377457,-26.086227,0.85677262,1.4274396,0.87773028,0.86283766,1.5126294,1.5118071,1.3425244,0.65690718,1.2389488,0.76329969,1.2278602,1.29648,1.6892832,1.1327976,1.6786174,-0.0070599712
0.52005519,-0.91401598,-1.0492713,-0.40109367,-0.89422454,-0.48086629,-0.17259936,-0.24491258,0.49720036,-0.19003979,-0.88400419,-0.23841652,-8.8849953,-20.115573,17.558739,-10.272605,-31.675564,0.85683383,1.4061216,1.6849514,0.77739607,0.84573662,0.74531975,1.439109,0.65482095,0.82566135,1.4403252,1.1459822,0.673366,0.66242425,1.5644116,1.3659523,0.0097417352
-1.0764731,-0.16521407,0.72926151,1.0310837,0.39829609,0.056708078,0.87593125,0.9016192,-0.58657584,0.051804641,-0.16888069,0.67960279,-3.7707854,-25.590861,-25.596874,13.346933,-28.088774,1.0546641,0.98958014,1.2233308,0.77133811,0.87953899,0.81177383,1.132741,0.7271489,1.5915973,1.5250188,0.79137413,1.6249901,1.0089951,0.98026414,1.0994011,-0.011509669
-0.1915994,-0.70697054,-0.23630479,0.026853475,0.50781149,0.022867045,-0.51867376,-0.058597165,0.36090088,0.50227311,-0.697794,0.055701718,-20.503888,1.1462048,14.264315,-9.6521847,-34.268597,1.2904329,0.85616744,0.70615278,1.5097712,0.72523959,1.0018718,0.96000126,0.74123865,1.0980418,1.338831,1.5826225,0.83643518,0.86611271,0.90638636,1.5855481,0.010978617
-1.0848225,0.24955242,0.51541544,0.27392881,-1.0250206,0.34426306,0.15800718,-0.90413851,0.027683823,-0.93033268,-0.39468054,-0.86543501,-13.385769,5.3808476,-4.094332,-3.4380775,-33.768281,1.4224316,0.707883,1.1895056,1.3699347,1.4419519,1.1849473,1.4096862,0.6965625,0.97587478,0.82749266,0.71906648,1.2002608,1.533828,0.79788425,0.79051091,0.0045311791
-0.85485873,-0.79338156,1.0685801,-0.54594582,-1.0042585,-0.36680998,-0.8564326,-0.85602948,-0.67812721,0.72827114,-0.22017629,0.60742201,20.707594,-7.4706842,20.210153,32.038999,-30.54548,1.2067945,1.0953017,1.4852326,0.95423627,1.4989152,0.9669905,1.6592634,1.6402986,1.0493493,0.91433359,0.75457882,1.656278,0.81507788,1.0138643,0.91807135,-0.017389457
0.94288389,0.22788449,-0.80342108,-0.53287999,0.88075618,0.627081,-1.0071973,0.82138964,-0.94741592,0.57131062,0.68205438,-0.69784302,-24.447409,12.390629,-0.69658554,-17.513164,6.2553304,1.0750734,0.65793745,0.7047427,0.91060905,1.156244,0.94266232,1.2255391,1.1359495,1.1026676,1.3843612,1.3588301,0.65791762,1.4214004,1.2268289,0.76323999,0.014526654
0.20842039,-0.2684809,0.22513395,-0.85039799,-0.59152543,0.4303007,-0.82486677,-0.3158022,0.97562475,0.7247137,-0.63404168,0.57210008,24.061265,7.6778917,32.325378,22.624891,16.547086,1.1280943,1.3801071,1.2600574,1.6849967,1.5387237,1.1800383,0.80314825,1.0626546,0.8865665,1.3231696,0.86121787,1.5887612,1.1096607,1.3169359,1.0918791,-0.029090968
-1.0739386,0.6487118,-0.31215932,0.62629609,-1.0043917,-0.40506732,0.49314778,-0.129143,0.019982855,-0.61273729,0.17921396,-0.73828107,-28.133787,5.4391962,-3.4288978,-19.485577,-34.094714,1.0271046,0.84741754,1.6965879,1.0525868,0.72681602,1.2469051,1.1332811,1.4056148,1.5672769,1.2235418,1.1665308,1.632581,1.5384244,1.3988247,0.84673549,0.01484331
-0.92509485,-0.32715714,-0.74297933,-0.67951771,-0.65063473,0.9803372,0.75885921,-0.719461,0.95160772,-0.49145806,-0.06021669,-0.46906884,5.9438152,7.7025533,26.812946,-14.815309,-10.903389,1.2759975,0.79019567,0.71858769,1.5533284,0.94116253,1.2187188,0.95763709,0.90649974,1.3911231,1.6052685,1.3480677,1.4243911,1.0919923,1.5138708,1.3760396,0.01537486
-0.056185635,-0.89169101,0.31700164,-0.60872776,-0.60520242,-0.73081848,-0.80978312,0.29695708,-1.033053,-0.50995247,-0.82048552,0.7491411,28.074069,-29.121826,-10.527776,19.671541,9.5848615,1.5165126,1.676683,1.461629,1.1492238,1.6040717,1.1828035,1.0785688,1.6555542,1.2497198,1.1907097,1.6571576,0.89770375,1.6069014,1.4917755,0.67039143,-0.017792756
-0.22234301,-0.62277987,0.72539041,-0.25615241,0.71336318,-0.07926507,0.45557322,-0.49886416,0.81508088,0.77796554,-0.67016218,0.45046198,-20.307807,6.689347,7.8558382,13.072291,-24.004508,0.6684777,1.4547846,1.6153685,0.99856672,1.0607825,0.92179624,1.2293797,1.635073,1.4214723,1.3853221,0.70772054,1.6091295,1.1396305,1.0199241,0.91380335,-0.0075076164
0.2469102,0.090015508,-0.10038525,-0.45373716,0.56992249,-0.65704225,1.0456407,0.95600873,0.90555592,-0.3955855,-0.68125607,0.92027886,23.939087,-15.765586,-22.20793,-8.6739242,27.356674,1.5291842,1.4981024,0.95648166,1.4373312,1.225292,1.181859,0.95447785,1.3591596,0.94556263,1.6710466,1.2298343,0.87427657,1.6162965,0.84513812,1.1864016,0.007268128
-1.0969378,-1.0539889,-0.52170767,-0.46980645,0.98437841,0.50681611,0.88645646,-0.32936351,-0.44041072,0.2375728,-0.70651384,0.84215029,16.447699,6.4756195,-14.263654,20.767977,27.389096,1.3031538,1.5055681,1.4834567,1.5562139,1.1367865,1.5214887,1.3102769,1.5235629,1.5219681,0.96726772,1.0685937,0.95509355,1.2072911,1.0413825,1.416505,-0.020614247
-0.68282993,0.85782026,-0.011819787,-0.73481545,0.1856928,0.3948233,1.0657519,0.30203938,0.81874938,0.85915496,0.4293057,0.045056325,24.387059,23.294697,3.9700973,15.424979,-32.3829,1.0340785,1.5081876,1.408864,1.5772633,1.0640282,0.87276315,1.380252,1.5960102,1.1426335,1.0918938,0.90840936,0.93613245,0.67802375,1.2451365,0.80897602,-0.011463953
0.38737235,-1.0119969,-0.67821091,-0.67839083,0.69592011,-0.76258916,-0.39465169,-0.3805299,-0.5400633,-1.0968816,-0.10923805,0.29694969,33.159811,-23.053354,-7.7238203,-34.2473,15.631161,1.2188596,1.2236573,1.0082307,0.7329366,1.2153858,1.639402,0.67995082,1.0833941,0.85399963,1.0217441,1.0528475,0.90795297,1.6655208,0.75890198,0.81560192,0.024677896
0.51616485,-0.3253958,0.27136983,-0.051417516,0.077945811,-0.63720718,0.1483296,-0.82058753,-0.96534112,0.58120901,-0.088396814,0.91639678,-22.913296,-33.769364,-1.6935901,25.831576,11.305883,0.69475318,1.0166501,1.5378048,1.4849682,0.70972451,1.6899061,1.1017126,1.083968,1.0501434,1.659349,0.97781054,0.81177854,1.2119102,0.97395242,1.068355,-0.02719007
-0.06878345,0.69097785,-0.26089615,0.15335018,-0.0061144507,0.59282602,-0.56245924,0.74227812,-0.11023283,-1.028404,0.65671976,0.13148577,-7.2935172,-12.143572,22.990649,3.8344057,-25.143335,1.2644674,1.2541681,1.4032192,1.2054144,1.0006315,1.1144065,1.2796784,0.70421437,1.4808469,0.74346746,0.75766458,1.0185819,1.4557493,1.02802,1.5315617,-0.0029492882
0.80171824,0.5017829,-0.14034977,0.79166786,0.91687972,0.7996467,0.87119646,0.49211714,0.14181713,-0.31994397,-0.46249511,0.71563679,23.822893,-8.6322363,28.004946,-0.86510474,20.184612,1.516624,1.4493379,1.4224639,1.2504723,1.2373202,0.69017367,0.6988254,1.2084512,1.6387917,0.92218103,1.3965685,0.72647024,0.68529878,0.66651478,1.0138665,-0.010491428
-0.46236412,0.71814671,-1.0497507,0.33842664,1.0254389,0.087709251,0.72242573,0.49615928,-0.094581092,0.33562473,0.11530883,0.57529498,-16.718856,-13.817319,32.316537,14.041975,33.477589,1.1425333,1.5079663,0.83925914,1.078305,1.4216515,1.2467595,0.78622628,1.2050485,1.1501771,0.82702604,1.2765819,1.1626581,1.6447141,0.70947415,1.6820802,-0.010915439
-0.74006213,-0.030568797,0.82310267,-0.74505132,-0.31747049,-0.67388521,-0.54713166,1.0564537,0.16390288,-0.77528933,-0.53224798,0.50736439,-28.462165,16.401225,-4.6145029,4.050478,-33.615648,1.0521324,1.4887876,0.85247978,0.67760417,1.543251,1.6701564,0.96813675,0.97430102,1.6772376,1.3326646,0.8439554,1.2583902,0.96428397,1.3206393,1.3841087,-0.0039675084
0.29198141,-1.0928716,-0.88632251,0.38159625,0.86921928,0.24840011,0.94062422,-0.36540108,0.83187694,-0.61652419,0.3071077,0.23655722,-5.8058405,1.2390753,-34.862052,-26.514179,-3.8098878,1.4332482,0.85254559,0.73378711,0.80999608,0.65419808,0.85710787,0.76202047,0.72811282,0.99224266,0.82246993,1.3520394,0.97554269,1.5460227,1.0038449,1.571913,0.020701426
0.56041874,0.14878621,0.25630134,-0.40936669,0.80443725,0.018641176,1.0279413,0.36351334,0.42763939,0.62794747,0.36092885,0.97242832,-6.9683635,-7.2859111,-24.308126,-26.670088,-34.16918,1.1538874,1.2358153,1.6473471,0.86229778,0.83871611,1.4016588,1.2296173,1.4285323,1.39206,1.6024291,0.8751529,1.6447514,1.3362208,0.76230759,1.3536952,0.018952522
0.69131603,1.02468,0.5287263,-0.32013264,0.76483316,0.72457324,-0.79566807,0.024140322,1.0892629,-0.38926748,-0.051813985,0.011829535,28.605395,10.871233,12.819095,-9.4760235,-13.527201,1.3001025,1.6727674,0.75173144,1.0503599,1.0993819,0.76234614,0.95150373,0.72322506,0.74356033,1.2684254,1.624945,1.3003792,1.0738061,1.4088167,0.78224309,0.011108482
0.59595728,-0.71414139,0.19454513,-0.36378064,-0.52186428,-0.90283445,-0.046025873,0.53157978,-0.74226396,0.34814165,-0.62786924,0.95384314,-9.7311715,-31.79989,-10.758145,-2.1495535,-7.5457167,1.4620788,1.3584282,1.2525099,0.83391743,1.6002638,1.2341665,1.2357838,1.1183827,0.90861854,1.3017825,1.5587999,1.5505971,1.2354743,1.1664138,0.71732095,0.0013094394
0.18491045,0.44062222,-1.081266,0.64765245,-0.5237808,-0.12715613,0.42655117,-0.068871703,-0.79229066,-0.38870864,0.54419427,0.1543785,-10.059881,-26.41822,-1.0174523,-20.32033,6.2162856,0.68167226,1.6656127,1.252118,1.5971284,1.0378495,0.83648782,0.70087006,0.92314482,0.79491294,1.2518116,1.6979993,1.6739286,1.3673263,0.65381741,0.75928462,0.014619353
-0.47832547,0.74777707,-0.052146913,1.0136611,0.058952738,-0.98212649,-0.043784027,0.82534084,-0.512992,0.87287956,0.19153942,-0.3010827,-4.2557931,12.88476,-25.840015,-13.124547,-14.258128,0.77964782,0.8908922,1.5751679,1.5471111,1.4458919,1.2548007,1.535469,1.078096,1.05942,1.1216891,0.8291704,1.6169279,0.95644927,0.89288472,1.4635602,0.0094709532
-0.24823387,-0.34572598,-0.55503496,0.17266663,-0.82364053,0.50169819,0.6351502,0.46587722,-1.0496246,0.25940764,-0.98055182,0.032288541,-16.165933,-30.838036,-14.876291,14.177284,-2.3808769,1.5440401,1.2815403,1.548295,1.3946693,1.3575577,1.3219688,1.6792178,1.0136425,1.38886,1.3701775,1.3236774,0.99528657,1.5813972,1.2431152,1.4870385,-0.0090837922
-0.66657417,-0.8210366,0.28352403,-0.29353777,-0.87468486,0.25445766,-0.60854434,0.27849783,0.99666678,0.32078387,-0.81506963,-0.58876408,20.975279,11.512832,16.170823,-26.972486,-6.5723669,1.148455,1.2828918,1.1621811,0.9781707,1.6148862,1.2928203,1.0813698,1.4819753,0.80956202,0.70886363,0.8709658,1.622147,1.5249406,1.5774234,1.6548526,0.016958447
-0.35159813,-0.28809803,0.38728493,-0.28215798,-0.9374826,0.38786069,0.59814298,0.83501632,-0.63175686,-0.61099054,0.94840844,0.71612705,6.1029974,23.077621,-4.4197376,-12.530039,-32.359026,0.752787,0.94105755,1.5542087,1.0359588,1.6095933,1.5853975,1.2755849,1.2058478,0.93400105,1.605578,1.3001352,1.1730649,1.2011136,1.1662808,1.6307704,0.0096658245
0.80278606,0.85558515,-0.19250402,-0.51707752,0.37999248,0.30412815,0.73896396,-0.8335077,-0.40225113,-0.55565636,0.72436526,0.10711077,-27.512105,24.053277,13.42224,-22.407633,-5.0854794,1.150228,1.6825284,1.0050883,1.4693286,1.4052972,1.4793875,1.4154775,1.4304059,1.3823215,0.67794868,1.0333927,1.5313849,0.68672836,1.5934888,0.76546427,0.025954736
-0.664028,0.18930217,-0.51766926,-0.76883582,0.17531231,-0.33989501,0.68491314,-1.0311996,-0.1469425,-0.056590148,-1.0930004,-0.85055497,-32.81306,-29.100022,5.9235728,17.487542,-16.875863,1.2855051,0.98501528,1.1518149,1.0532147,0.7796008,1.1506547,1.5034306,1.2587829,1.2646239,0.73415688,0.72462242,1.1290955,1.4082634,0.93240094,0.96257043,-0.0092130753
-0.63641062,0.34145497,-0.85602617,-0.62244935,-0.31686997,0.62256257,0.020647085,-0.4445823,0.49753591,1.0512867,-0.9125028,0.19244209,-16.67408,-31.267774,-27.480372,-2.6149552,10.448773,0.91279933,1.2183951,0.76696901,0.94816335,1.2814453,1.0009491,1.2017618,1.5602886,1.370276,0.87823482,0.94257923,0.8791321,1.3231374,1.3698037,1.3413455,0.000011219004
-0.79888439,0.9453674,0.18509419,-0.86949138,-0.42334498,-1.022487,-1.054712,0.52013115,0.3627023,-0.008816294,-0.83475818,0.57211464,31.850537,21.976919,-23.921654,28.755189,8.4677927,1.297891,1.2544781,1.3635291,0.88310975,0.97549796,0.79420291,0.86822522,0.71121022,1.4601474,1.446573,1.1524342,0.96080116,1.5851128,0.69084447,1.4729588,-0.02557007
0.71962614,-0.37514254,-0.1584233,0.50772431,0.75676782,-0.68356384,-0.481463,0.79405854,-0.68625033,0.54811346,0.050715068,-0.88841849,10.832687,-5.0288911,-30.572445,-31.089679,25.766362,0.65360834,1.4454424,1.0510693,1.4714061,1.6717839,1.0217622,1.357206,0.6612654,0.98755489,0.78508483,0.92078256,0.9924038,1.4306582,1.4227141,1.2564821,0.026875995
0.5634817,1.0482912,-0.67815872,0.19875491,0.018229725,0.71002688,1.0244885,-0.49161275,-0.46095669,0.18260906,-0.85379132,-0.44629164,11.372222,32.938049,29.795205,-11.994351,10.944026,0.81856645,0.84634309,1.4883013,1.0798168,1.6303721,1.1645846,1.4729132,0.75213244,1.4899075,0.77553726,1.1047258,1.3260849,1.559148,1.1011963,0.8063856,0.012731363
