"theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","alpha8","a1","a2","a3","a4","a5","a6","a7","a8","d1","d2","d3","d4","d5","d6","d7","d8","y"
-0.80121711,-1.1899076,0.60137237,0.76180358,-1.4988957,0.49131795,1.4753109,-1.0401239,-1.5707963,-0.78539816,1.5707963,1.5707963,-1.5707963,-1.5707963,0,1.5707963,0.25078652,0.3417922,0.21594543,0.39935689,0.28170792,0,0.11962836,0,0,0,0,0,0.33383937,0,0,0.29281203,1.081539
-1.5655689,1.463578,-0.31441525,-0.2182287,-1.5312108,0.86782745,-0.83881803,1.45325,-1.5707963,0.78539816,1.5707963,-0.78539816,-0.78539816,0,-1.5707963,1.5707963,0.26165596,0,0.3668974,0.28751645,0.297708,0.35451848,0.2976528,0,0.37194425,0.32353548,0,0,0.44059667,0.23237617,0.35264862,0,1.6591303
0.71159903,-0.19834276,-0.31696592,0.89489483,-1.4482494,0.33148283,1.1880892,0.25214224,0,1.5707963,1.5707963,0.78539816,0.78539816,0.78539816,0.78539816,0,0,0.23392807,0,0.21233924,0.22573866,0.3173875,0.35773697,0.43003838,0.29751454,0.240618,0.28787363,0,0,0.30041366,0,0.321774,1.1163276
0.16747707,-0.079900995,-1.4359564,-0.40488451,-0.20429584,0.16050399,-1.037569,0.55946282,0,0,-1.5707963,0.78539816,1.5707963,-1.5707963,-0.78539816,-1.5707963,0,0,0.31366848,0.23514118,0,0,0,0.29001182,0.45079252,0.2814615,0,0,0.35002273,0,0,0,1.2811557
-0.29772945,0.61822959,1.3377311,-1.1325427,0.26544142,0.21240668,1.0697872,0.57951703,1.5707963,-1.5707963,0,0.78539816,1.5707963,1.5707963,-1.5707963,0,0,0.27895306,0.21450739,0,0,0,0.35397726,0.4520789,0.31296344,0,0.23818665,0.16188004,0.31074754,0,0,0.2716112,1.2946582
1.3660391,0.2608304,1.2547399,-1.0973111,-1.3582743,1.438422,1.0035059,-1.2877693,-1.5707963,1.5707963,-1.5707963,1.5707963,0,-1.5707963,-1.5707963,0.78539816,0.16428751,0.39789188,0,0.40992177,0,0,0.33943797,0,0.41188608,0,0,0,0,0,0.3078095,0.17666371,0.96320201
-1.2206147,-0.27172942,0.9193878,-1.3434611,-0.92432799,-0.0047720088,1.4782573,1.3559166,0,0.78539816,-1.5707963,0.78539816,0,-0.78539816,0,0,0,0.1992273,0,0.28520779,0.25547425,0.25982494,0.2349853,0,0,0.39847765,0.23935856,0.2399544,0.29439479,0.29284334,0.36322544,0.26357755,1.7341114
-0.7035411,0.53946017,0.070750311,-1.5631464,1.3371947,-0.72187372,0.29913286,0.9776761,1.5707963,-1.5707963,0.78539816,0.78539816,-1.5707963,-1.5707963,0.78539816,0,0,0.25831103,0.41747261,0.31509248,0.31092752,0.42817356,0.19987463,0.38264592,0,0,0,0.34257032,0,0,0.32321561,0,2.4061817
0.23375874,-1.3492407,-0.6725979,-0.90248478,-0.452426,-1.2694933,1.3227598,-1.4269383,0.78539816,0,0.78539816,1.5707963,-0.78539816,0,-0.78539816,1.5707963,0.34986416,0,0.21066698,0.2531018,0,0.37696642,0.25779495,0.23918628,0,0.33929364,0.27311081,0,0,0,0.33733926,0,0.47514213
0.096205195,-0.99950673,-0.61365512,0.147068,-0.66147849,0.62743423,-1.0393764,-1.5435715,0.78539816,-1.5707963,0,-1.5707963,0,1.5707963,0,1.5707963,0.30277135,0.24041663,0.26297726,0.27256139,0.29564466,0.2301376,0.37337635,0.35463349,0.33196008,0.30479265,0,0,0.18178355,0,0,0.33120184,1.6949948
-0.8195725,1.3288291,0.047746818,1.3746364,0.24089598,-0.77422848,0.018696594,0.074391868,0,-0.78539816,0.78539816,0.78539816,-0.78539816,-0.78539816,0,-0.78539816,0.21832606,0.33441895,0.20260721,0.46478255,0.20555164,0.35260606,0.3338676,0.30772619,0.18951756,0,0.33500954,0,0.26057949,0.24583922,0.315405,0.26647933,2.2933061
-0.67318349,-1.3198166,0.62881848,0.23458368,-0.050926806,-1.413635,0.9019512,0.90926981,1.5707963,-0.78539816,-0.78539816,-0.78539816,0.78539816,-0.78539816,0.78539816,0.78539816,0.40381879,0.21120836,0.22406938,0.35306014,0,0.40495603,0.3156693,0.33768155,0.33695492,0.29530641,0.18210061,0,0.38655976,0,0,0,1.4382156
0.94835067,-1.5114205,0.47379474,-0.86911686,1.1588257,-1.4904968,0.28093473,-0.14371539,0.78539816,0.78539816,0.78539816,-1.5707963,-1.5707963,0.78539816,-1.5707963,1.5707963,0.33867545,0.19624842,0.3760177,0,0,0.2390744,0,0.25844693,0.40422144,0.39403325,0.2507363,0.26419429,0,0,0,0.33621086,1.3249657
0.11488957,-1.1304062,-1.5266019,-0.21158341,0.20049716,-1.1731458,-0.42655197,0.055433533,-1.5707963,-1.5707963,0.78539816,1.5707963,0.78539816,0,-0.78539816,0,0.38894154,0.26261977,0.23957435,0.29733884,0,0.29192064,0,0.27262005,0,0.28116973,0.28515552,0,0,0,0.33867491,0,1.1115129
1.0974604,0.72647577,-1.4924565,-1.2407787,0.12386058,-1.1511849,1.1044295,-1.5237608,0.78539816,-1.5707963,0,0.78539816,0.78539816,1.5707963,-1.5707963,-1.5707963,0.31890502,0.3801437,0.22722752,0.31311257,0.3395379,0.41064762,0,0.2386214,0.37807225,0,0.32988911,0.34025961,0,0.25478538,0.37123554,0.24936761,0.4496996
-1.0601534,1.115219,0.7442762,-0.77182913,-0.49604254,0.79990567,1.1397049,0.72961961,1.5707963,-0.78539816,-1.5707963,-1.5707963,0,1.5707963,0.78539816,-1.5707963,0,0,0.30557362,0,0,0.3261505,0,0.18228445,0,0,0.27699743,0.33541996,0,0.11428942,0.32070529,0,0.81773256
0.96588328,0.9910788,0.33711216,1.5525201,-0.86338296,0.13906327,-0.10862757,-0.43815642,0,-1.5707963,0.78539816,0.78539816,0.78539816,0,1.5707963,0.78539816,0.24643695,0.30757174,0.27595566,0,0.28481884,0.32420273,0.32356759,0.35809011,0,0,0,0.23768739,0.23704888,0,0.38681717,0,1.7949645
-1.1969581,1.4853192,0.66512725,1.0070237,1.287254,-1.2711765,1.308512,1.0118969,1.5707963,-1.5707963,0.78539816,-1.5707963,0.78539816,1.5707963,-1.5707963,-1.5707963,0.17627035,0.23985293,0.2900632,0.29304155,0.27615415,0.2568588,0.3103075,0.34369915,0.3117007,0,0,0,0,0.22905045,0.25048487,0,0.91679595
1.5116656,0.50413495,0.12075814,0.1132611,-0.22590178,1.4542508,0.0016893639,0.1188052,-1.5707963,-0.78539816,1.5707963,0,1.5707963,0.78539816,0,0,0.25048713,0.29276607,0.29209964,0.33841924,0.30801262,0.34046349,0,0.30031083,0,0.17375736,0.3080574,0,0,0,0.22677542,0,1.6925893
-0.35251489,0.32602078,0.49371764,0.96625145,0.89562274,1.3610052,0.47748245,1.4199278,1.5707963,0.78539816,0.78539816,-0.78539816,0,-0.78539816,0,-1.5707963,0.2468757,0.30975583,0,0,0.40945769,0,0.25645954,0,0.36040252,0.20691612,0,0.35148001,0.22760046,0,0,0.27950846,0.58174847
0.50751092,0.31189862,-1.2380702,-1.4775702,0.76809097,0.5007971,0.5701159,0.080347378,-0.78539816,-1.5707963,1.5707963,-0.78539816,-1.5707963,0.78539816,-0.78539816,1.5707963,0.26238155,0.21662831,0.20240227,0.28334913,0.24035654,0.37661606,0.21700368,0.13511626,0.40896441,0,0,0.29728656,0,0.36854752,0.2880113,0,1.3716658
-0.3459003,1.5416666,-1.0654463,0.12154256,0.73050777,0.29996627,-0.7230457,-0.54875864,0.78539816,-0.78539816,0,-1.5707963,-0.78539816,0,-0.78539816,-1.5707963,0.27147295,0.26604859,0.23839445,0,0,0,0.29245168,0.27940679,0,0.25425296,0,0,0,0.30450047,0,0,0.79736681
-0.099313002,-0.96792436,-0.73790728,1.0002021,-0.26562663,-0.18358626,-0.49021591,1.3387545,0.78539816,-1.5707963,-1.5707963,-0.78539816,-1.5707963,0,1.5707963,0.78539816,0,0,0.23609114,0.22248183,0.21762498,0.34555654,0.36826589,0.40222553,0,0,0.46611566,0,0,0,0,0.30200098,1.165886
0.26420185,1.3700041,0.92664015,1.1661754,-0.4864901,1.1265818,0.080732497,-0.29695011,1.5707963,-1.5707963,0.78539816,-0.78539816,0.78539816,1.5707963,0.78539816,0,0.32034261,0.30566314,0.29181796,0.39831099,0,0.257364,0,0.35923243,0,0.28998552,0,0.23826203,0,0,0,0,0.7587301
0.96441472,1.4417474,0.34385324,-1.3890078,0.12046287,1.4337776,1.4843152,-0.50178815,-1.5707963,-0.78539816,0,1.5707963,0,-1.5707963,0,-1.5707963,0,0.37864877,0.29310521,0.41218378,0.33714338,0.30401124,0.2369352,0,0.280433,0,0.31040124,0,0,0.30565587,0,0,1.4078412
0.70671789,-0.55418471,0.6397314,1.4355538,-0.078271519,0.8179003,-1.1590658,0.59663091,-0.78539816,0,-1.5707963,-0.78539816,1.5707963,0,-0.78539816,0.78539816,0.34897411,0.41077475,0.2960005,0.34813481,0,0,0,0.35007118,0,0,0,0,0,0.28433279,0,0,1.067366
0.99301212,1.4145338,-1.5042616,1.4135098,0.13637311,-1.339703,-0.59331886,-0.49503805,-1.5707963,-1.5707963,-1.5707963,0.78539816,-0.78539816,1.5707963,0.78539816,-1.5707963,0,0.27158285,0.32524796,0,0,0,0.20791691,0.19828374,0,0.23942928,0.32994458,0,0,0,0.41093104,0.30006236,1.3119627
1.5498933,-1.0287972,0.33203233,0.99885316,-0.94607471,-1.0772298,-0.0024109263,0.32026617,1.5707963,0.78539816,1.5707963,-1.5707963,0.78539816,-0.78539816,0.78539816,0.78539816,0.29335974,0.27287612,0,0.25138992,0,0.21082221,0,0,0.32349039,0,0,0.177192,0.29901684,0.40641267,0,0,0.66689547
0.18988796,-0.41119591,0.53422535,0.053581631,-1.0906155,1.2182521,1.4030434,0.15558682,1.5707963,1.5707963,0.78539816,0,-1.5707963,0,-1.5707963,-0.78539816,0.18254784,0.24973977,0.21880341,0,0.31444336,0.30797511,0.18399034,0,0,0,0.25727685,0,0.41885159,0.34748421,0,0.45401971,1.1891873
-1.3511571,-1.4661104,-1.4056312,0.3326514,-1.1629003,-1.0172433,-0.26104842,1.364107,-0.78539816,-1.5707963,0,0.78539816,0,0.78539816,-0.78539816,0,0,0.28882868,0,0.31252419,0.30429289,0.47974545,0.28911799,0.43056118,0,0.16854996,0,0,0,0.22603877,0.26294767,0.3611109,0.9460041
1.5001551,-1.3163235,-0.35305439,0.68340911,0.39424669,0.48514677,1.4289041,1.2577039,-1.5707963,0.78539816,0,1.5707963,-1.5707963,1.5707963,-1.5707963,0,0.3963753,0,0.2819468,0.26267112,0,0.30496298,0.29032276,0,0,0,0.27070599,0.3183533,0,0,0,0,1.1803975
-0.41247646,1.0030843,1.052336,-0.555119,0.64513675,1.1771689,-1.0728953,0.59122691,0,-0.78539816,0,-0.78539816,-1.5707963,0,1.5707963,-0.78539816,0.26233887,0.1391195,0.17546998,0.41135902,0.34024609,0,0.3876975,0.34736092,0,0,0.21728199,0.25783679,0,0,0,0,1.221102
-0.16422832,1.2746486,0.4981593,0.21887115,-0.23751527,1.0450563,-0.38365773,1.5543066,0.78539816,0,-1.5707963,-1.5707963,1.5707963,0,-1.5707963,1.5707963,0,0.2788988,0,0.32923741,0.26339607,0,0.34728048,0.31601962,0.30468579,0,0,0.28390061,0,0,0.29828557,0.30787292,1.0556344
-0.74816628,1.364666,-0.82624186,-0.80738853,-1.2403959,0.27511313,-0.59800859,-0.77547502,1.5707963,0.78539816,-0.78539816,-1.5707963,-0.78539816,-0.78539816,-0.78539816,1.5707963,0,0.25711997,0.36427371,0.29883145,0,0,0.20935996,0.31473074,0,0.34250198,0,0.4315901,0.24357198,0,0,0.24804489,1.5956126
1.1202651,0.73147715,0.88448315,-0.50816894,1.1951206,-0.9519554,0.61701466,-0.23194416,0.78539816,0,1.5707963,-0.78539816,0,-0.78539816,0,-0.78539816,0,0,0,0.26876825,0,0.3166538,0,0.21932571,0.26486087,0.27273199,0.32157474,0.3478662,0.34831595,0,0.44118754,0,1.3256372
1.5178615,0.96638613,0.01768115,-1.2842058,-0.90609629,-1.4607692,0.39829394,-0.60777463,-1.5707963,0.78539816,0.78539816,0.78539816,1.5707963,0.78539816,-0.78539816,0,0,0.41651025,0.22431626,0.32316173,0.29933926,0,0,0,0.33927703,0,0,0.20053439,0.25947699,0,0.25886252,0.1935444,0.17138737
0.80997632,0.75102666,-0.41416003,0.98173076,0.30427432,-0.57436359,0.78534268,1.4236918,-1.5707963,0,0.78539816,0.78539816,0.78539816,0.78539816,0.78539816,-1.5707963,0.3761666,0,0,0.34688801,0.33921814,0.27923737,0.33688319,0,0.27937541,0,0.35324157,0.24859428,0,0,0.23468483,0,1.4729146
-0.070903945,-1.0189835,-1.2334374,0.98786735,-0.23066018,0.019761379,-0.87932383,-0.74373402,0.78539816,-0.78539816,0,1.5707963,0.78539816,-0.78539816,-1.5707963,-1.5707963,0.25434122,0.33670061,0.3199737,0.28702366,0.34338529,0.22396985,0.35374984,0,0,0.40935426,0,0.22271079,0,0.24349096,0,0.26673072,2.1963677
-1.1151146,1.010689,0.057758608,-0.0032120905,-0.57852926,-0.11207495,1.3119209,-1.3836699,-1.5707963,-1.5707963,-0.78539816,0.78539816,-0.78539816,-1.5707963,0.78539816,0.78539816,0.46837825,0.35692446,0,0.30551511,0.17017225,0.38261156,0.36178243,0,0.28195469,0.45899528,0,0.37063102,0.27952782,0.38003852,0.20642176,0,1.6268309
-0.5159215,-0.29700874,0.1648976,0.54924683,1.1922547,1.1474208,-1.5363694,-1.0101341,0,1.5707963,1.5707963,0,1.5707963,-1.5707963,-1.5707963,-1.5707963,0.22300989,0.22699698,0.36439527,0.28699136,0.3203461,0,0.35862078,0.2364087,0.30535792,0.31478312,0.3005683,0.41442757,0.36087023,0,0,0,1.7973227
-0.95373868,-1.0802314,-0.18574095,0.9949784,-0.095809164,1.3724135,0.57985661,0.42968877,-0.78539816,-0.78539816,1.5707963,0,1.5707963,-0.78539816,1.5707963,1.5707963,0,0,0.24337712,0.30007385,0,0.22646533,0,0,0,0,0,0.34737085,0,0,0,0.21620918,0.83698203
-0.9948186,-0.36019039,0.12922231,0.99887976,-0.49893072,-0.61788127,1.3748301,0.35576353,0.78539816,0.78539816,0,1.5707963,-0.78539816,0,-1.5707963,1.5707963,0.29618507,0.32289537,0.37377793,0,0.40652014,0.31775872,0.32322036,0.31781551,0,0.35704557,0,0.36860694,0.28452425,0.43253526,0.34422758,0.34273966,2.475823
-1.5197738,1.4514973,0.84821734,-0.55862851,1.3511159,0.77383135,-0.41009295,0.22199137,-1.5707963,-0.78539816,0,0,0.78539816,0.78539816,-0.78539816,-0.78539816,0.26109962,0.2802893,0.153317,0,0.22692018,0.39866248,0,0.28812007,0,0,0,0,0,0,0.19593774,0.22079739,1.0631652
-0.75180208,-0.051924144,0.67367652,0.18134002,0.43683757,0.027000663,1.4107976,-1.4663142,1.5707963,1.5707963,-0.78539816,0,-1.5707963,1.5707963,-1.5707963,-0.78539816,0.31828038,0.32316012,0.24636341,0.20438579,0.44987656,0,0.21236515,0.33084865,0.15086314,0,0,0,0.33979573,0,0.29339173,0,1.6589727
0.85452658,-1.3333422,-0.50113475,0.038230487,-1.4866958,1.3322278,0.62109631,-0.74664687,-1.5707963,0.78539816,0,-0.78539816,-0.78539816,-0.78539816,0.78539816,1.5707963,0,0,0,0.23904798,0.33130258,0.22894593,0,0.15728051,0,0.40632647,0.27786154,0.28626265,0.27166087,0.2501422,0,0,1.3943393
0.52473394,0.75268621,-0.79655391,-1.3553115,0.96755871,0.87565343,-1.2544187,0.21331686,0.78539816,0.78539816,0,1.5707963,0.78539816,1.5707963,0.78539816,1.5707963,0.31649718,0,0,0.24708841,0.15163744,0.39913698,0.2928185,0,0,0,0.38166389,0.22096645,0.40158153,0.28546856,0.21141714,0.31028484,1.5239444
-0.80228391,-0.27004859,0.89468944,1.3829331,1.4549801,-0.30738914,-1.510988,1.4594899,0,-1.5707963,0,0.78539816,0.78539816,0.78539816,0,-1.5707963,0,0,0.20559267,0.19054055,0.3187482,0.28702571,0,0.28623669,0,0.1802439,0.33359062,0.25920363,0,0.26409445,0,0,1.0376969
-0.34556865,0.83251244,-0.61706815,-0.66711374,0.16347409,-1.3845862,-0.96376294,0.087961414,-1.5707963,0,-1.5707963,0,-1.5707963,0.78539816,1.5707963,1.5707963,0.40270995,0.30514554,0.36873642,0,0.26306023,0,0.26235418,0,0.21580386,0,0,0.25747459,0.2796207,0,0,0,1.4059216
1.2729297,-0.11722259,-0.38141487,1.5509621,1.2255146,0.94214083,0.93394857,1.4766491,-0.78539816,0,-1.5707963,1.5707963,-1.5707963,0.78539816,-0.78539816,-0.78539816,0.29237715,0.25389315,0,0.19155536,0.35561418,0.26335687,0.26317195,0,0.14803016,0,0,0.34875918,0,0,0,0,1.0974375
-0.52127412,0.8476979,0.13594956,0.96647192,1.4594783,-0.10329149,1.280746,-0.69505002,-1.5707963,-1.5707963,0.78539816,-0.78539816,0,-1.5707963,0,-0.78539816,0,0.32236868,0,0,0,0.29240373,0.22717249,0.24638278,0,0,0.33447348,0.3011461,0,0.21874017,0.23198993,0,0.58464309
0.85394931,1.5307465,0.75415764,-1.1988347,1.3597198,0.86574439,-1.2911289,-1.0225602,1.5707963,-0.78539816,-1.5707963,-1.5707963,0,-0.78539816,-0.78539816,0.78539816,0.26730055,0.27170508,0.41647476,0,0.18711061,0.34597655,0.24633014,0.31571091,0.26357558,0,0.36015255,0.37571802,0,0,0,0,1.1456101
1.5349416,-0.99596089,-0.70908336,-1.5030802,-0.72310328,-1.5163658,-0.96101012,-0.7693112,1.5707963,0,-0.78539816,-1.5707963,-0.78539816,1.5707963,0.78539816,-1.5707963,0.18125252,0.29691165,0.25910341,0.26746734,0.14218298,0.22836062,0,0.36989797,0.19120664,0,0,0,0,0,0,0.27993619,0.37429712
1.2253902,-1.1479979,1.2612012,0.68234616,1.3787456,0.19049916,0.43648675,0.4140125,-0.78539816,-0.78539816,1.5707963,-0.78539816,0.78539816,1.5707963,-0.78539816,0,0,0,0.37426266,0,0.20487504,0,0.29818653,0.20293609,0.20351335,0,0,0.36973076,0,0.26095842,0.41603712,0,0.79654178
0.34040379,0.32627855,-1.4571917,0.83515538,-0.17952211,-1.2991544,-0.81926639,0.19040584,-1.5707963,0,1.5707963,-1.5707963,0.78539816,-0.78539816,0,0.78539816,0.23108711,0.27046986,0.31943012,0.22510557,0.3188052,0.24312607,0.33234596,0.28553491,0,0.37944835,0.10707667,0,0,0.30381948,0,0.27773265,1.1479383
-0.8474165,1.451941,-1.1196614,-0.0088453199,-1.008436,0.10768848,0.36294014,-1.038079,1.5707963,-0.78539816,0.78539816,1.5707963,-0.78539816,1.5707963,1.5707963,0,0.31665341,0.36252109,0.18818144,0.24178636,0,0.24664628,0.21098035,0,0.27441035,0.24026704,0.36433789,0.37379981,0.30340235,0.30544268,0,0.25660121,1.6502804
-1.3698677,1.3664173,0.33298572,1.3144837,0.8482342,-0.27521111,-1.0487972,0.34201612,-0.78539816,0.78539816,-1.5707963,0,1.5707963,0.78539816,1.5707963,-0.78539816,0.37349827,0.19690693,0,0.37048731,0,0.28190109,0.26884802,0,0.22006224,0,0.33517084,0,0.36782024,0.21790684,0,0,0.46401946
0.39349091,0.34917121,0.025479662,0.9800865,0.94345759,1.0735998,-1.3168383,0.41971118,1.5707963,0.78539816,-0.78539816,0,-0.78539816,0,1.5707963,1.5707963,0.3298489,0.37540697,0.36862815,0.20154412,0.36412316,0,0,0.38813895,0,0,0.3363439,0,0.28543862,0,0.31210162,0.30480965,1.4872636
0.42533859,1.542448,-0.49828392,0.82813247,1.1668866,-1.0997131,-0.88786596,0.20198465,-1.5707963,0.78539816,0,0,0.78539816,1.5707963,0.78539816,-1.5707963,0.30680578,0,0.30558045,0.48293074,0.28514194,0.25776079,0,0.37404552,0.3605618,0.28156503,0.2757296,0,0,0,0.28932646,0,0.99142347
1.4280475,-0.57425197,-0.48021713,-0.2577731,-0.13618415,1.3740226,-0.64900301,-0.18397758,-0.78539816,1.5707963,0.78539816,-1.5707963,1.5707963,-1.5707963,0.78539816,0,0.28379183,0.38231369,0,0.39008594,0.33058295,0.26594121,0.26832848,0,0.34337251,0,0,0,0,0,0.21692472,0,1.0557544
-1.2802697,-0.72529491,-0.65212289,0.78736364,0.83249453,-0.91806544,-1.5643603,-0.21463013,-0.78539816,-1.5707963,-1.5707963,-1.5707963,1.5707963,-0.78539816,1.5707963,-1.5707963,0.27111654,0,0.33292931,0.27300577,0,0.20520962,0.28784091,0.2706001,0.42217855,0,0.30785824,0.26946768,0.3380183,0,0,0.31976898,1.5371079
0.37087596,0.39235671,0.1362704,0.075519514,0.053042827,-0.72152364,-0.1001972,-0.12065108,-1.5707963,0,0,0.78539816,-1.5707963,1.5707963,0.78539816,-0.78539816,0,0.30449781,0.29379645,0,0.31971825,0,0,0.32784754,0.34800243,0.36366863,0.30514327,0.15009534,0,0.35858817,0.30837675,0,1.5276582
-1.0228015,0.56980594,1.1539832,-1.1981938,-0.43484744,-1.1364728,0.18441516,-1.2863084,1.5707963,0,0,-1.5707963,0,1.5707963,0,0,0.24952409,0.23976193,0,0.32729193,0.23645674,0.27112071,0.27489427,0.41278053,0,0.17268245,0,0.26891215,0,0,0,0,2.0114161
-1.4141622,1.4662905,1.2922306,0.69001712,1.4993236,0.41687812,0.71886304,-0.6341663,1.5707963,0.78539816,-0.78539816,1.5707963,1.5707963,-0.78539816,-0.78539816,-0.78539816,0,0.30325122,0,0,0.37834519,0.21061476,0,0.47558605,0.42684356,0.34147629,0.33819878,0,0,0.30756417,0,0,1.7283368
-0.89285263,1.2139364,1.1255978,-0.74936197,0.11828873,-0.54953302,0.28087491,-1.1492116,0,-1.5707963,-0.78539816,0.78539816,0.78539816,0.78539816,1.5707963,-1.5707963,0.41611445,0.19508744,0.41183311,0.27551827,0.32714434,0.34298878,0.30722757,0.31654543,0,0.32901179,0,0,0.32721243,0.39704372,0,0.318055,1.6876103
0.73082631,-0.62941602,-0.85262129,-1.2019209,-0.24350014,0.98839246,-0.82986425,1.1429317,1.5707963,-0.78539816,1.5707963,0,-1.5707963,0.78539816,0,-0.78539816,0.36901599,0,0,0.29439254,0.30002704,0,0.44492649,0.24707592,0,0,0.2600207,0,0.41772645,0.45567492,0,0,1.0161545
-1.2062234,-0.29848019,0.56695715,0.39825747,-1.2206122,-0.22904593,-1.1239034,0.95253837,0,-0.78539816,-1.5707963,0.78539816,1.5707963,1.5707963,1.5707963,-0.78539816,0,0.38317655,0.33667296,0,0.33881106,0,0.34660662,0,0.29721694,0,0,0.30426264,0,0.32059616,0.27611499,0.33428562,0.96168667
0.81524343,1.3108117,-1.1774563,-0.61509004,1.1631207,-1.5612806,1.2810943,-1.124352,0,-1.5707963,1.5707963,0.78539816,0.78539816,0.78539816,0.78539816,-0.78539816,0.2258129,0,0.22203035,0.37363446,0,0.31038508,0,0.24528515,0,0,0.23594396,0,0,0.35862038,0.28206782,0.37765213,1.1918277
-0.16491497,-0.84114683,0.012166429,0.27765247,1.2399092,0.97041636,-1.3613377,0.217239,0.78539816,1.5707963,-0.78539816,-1.5707963,-0.78539816,0.78539816,1.5707963,0.78539816,0.36531497,0.29670121,0.41930972,0.29257426,0.21610739,0.3086586,0.32003525,0.24203223,0,0,0.32159158,0.22126894,0,0.29027896,0.31098506,0.41182892,1.6294497
0.39192015,-0.91780191,-0.27672942,-1.4342923,-0.71027108,0.5259636,-0.57148995,-1.1828113,0.78539816,1.5707963,0,0,-0.78539816,0,-0.78539816,-0.78539816,0.38525301,0.24682044,0.37243922,0.39548317,0.29444689,0,0.25735128,0.19966546,0.35285175,0.39715939,0,0,0,0,0.34886059,0.41334763,1.0890922
0.38795057,1.4805065,1.4593792,1.3717764,-0.7024797,-0.47117504,0.91621715,-1.2256176,0.78539816,0,-1.5707963,-0.78539816,-1.5707963,0,-1.5707963,1.5707963,0.33241228,0.43383771,0.30879144,0.25026243,0,0.41737861,0.31165684,0,0,0,0,0.33140884,0,0.42208844,0,0,1.2485203
0.81605525,-0.75286733,0.89407115,0.41617437,1.4573581,-1.1800205,0.26996203,0.79205021,1.5707963,-1.5707963,1.5707963,0.78539816,-1.5707963,0.78539816,1.5707963,1.5707963,0.26008607,0,0.24570737,0.24887769,0,0.31967056,0,0.14787437,0,0,0.32377716,0.32039855,0.26551235,0.17548398,0,0.41061453,1.4593097
1.5658108,-0.53934693,-1.3089691,0.72997573,0.78277424,-0.90338968,0.046912909,-0.074495809,1.5707963,0.78539816,0.78539816,0.78539816,1.5707963,0,1.5707963,0.78539816,0.25788532,0,0,0,0.38986784,0,0,0.3096173,0,0.25958286,0,0.25371034,0,0,0,0.32130399,0.81941058
-0.79325829,0.62721199,1.5086101,-0.58420309,-1.2242783,0.98623799,0.65911649,0.51518987,0.78539816,0,0,-1.5707963,0,0.78539816,0.78539816,-0.78539816,0,0.29211935,0.34177706,0.37479793,0.3264976,0.30589489,0.15295198,0.36865539,0.3096766,0,0,0.30471471,0.38541393,0,0,0,2.0146452
-0.097950923,-0.066608882,-1.0884887,-0.73604266,0.92293201,-1.4661812,0.54529857,0.80725613,-1.5707963,0,0.78539816,0.78539816,-1.5707963,-0.78539816,1.5707963,-0.78539816,0,0.29898049,0.31204033,0.3635973,0,0.31378369,0,0,0.36990818,0,0.33526686,0,0,0.22500172,0.20143699,0.29646915,0.93710856
-0.5532368,0.86333182,-0.99853567,-0.0010841781,0.62777463,1.5400448,-0.049364893,-0.29529188,0.78539816,1.5707963,1.5707963,1.5707963,0,0,-1.5707963,0.78539816,0,0.22570274,0.25268265,0,0.20211387,0.18748147,0,0.33471647,0.34998608,0.36031203,0,0.27023268,0,0,0.35105622,0,0.61073826
0.79720014,-0.34993019,-0.21527675,0.95845797,-1.2840648,1.4640422,1.2038154,0.6692363,1.5707963,-1.5707963,0.78539816,0.78539816,-1.5707963,-1.5707963,-0.78539816,0.78539816,0.23020021,0.28195551,0,0.22758202,0.31750383,0,0,0,0,0,0.21517468,0.2620643,0.36957487,0.29751164,0.3219516,0.3175174,1.0081359
-0.21693149,1.4215964,0.9590321,-1.059448,0.40421251,1.4762608,-0.78367485,1.4748676,0.78539816,0,0,0,1.5707963,0,-0.78539816,-1.5707963,0.301399,0.25397285,0.13776078,0.33842269,0.24364283,0.19366184,0.375394,0.32196849,0.31833329,0.37418931,0,0,0.11957184,0.33465375,0.23349843,0.25643258,2.0564554
-0.65985435,-0.34994686,-0.49537486,-0.54473922,-0.83114281,-1.4962896,0.31044513,-0.5341528,1.5707963,0,-1.5707963,0,-0.78539816,1.5707963,1.5707963,1.5707963,0.34369331,0.36658825,0.23608621,0.35933256,0.20056756,0.28621889,0,0.25739227,0.41295387,0.26261037,0,0.24149749,0,0,0.32604203,0.31836171,1.4543865
0.25422217,0.14602412,0.64356462,-0.11286708,0.56500103,-1.0622337,0.70915681,-0.40396129,-0.78539816,0.78539816,-1.5707963,0,-0.78539816,0.78539816,-1.5707963,-1.5707963,0.32914142,0,0.47952284,0.32364796,0.44251849,0.32706888,0,0.3741737,0.3191784,0,0,0.30334822,0.24873037,0.23956803,0.25884316,0.27693018,1.7096214
-0.091851963,-1.2339524,-1.3848445,0.97809831,-1.0561339,-0.44466371,0.38599375,0.0081888749,-0.78539816,0,1.5707963,1.5707963,-1.5707963,0.78539816,-0.78539816,1.5707963,0.34745434,0.22576343,0.22666937,0.33191244,0.32089144,0.36541385,0.2381018,0.32812302,0.30205424,0,0,0,0.24545772,0,0,0,2.0722982
