"theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","alpha8","a1","a2","a3","a4","a5","a6","a7","a8","d1","d2","d3","d4","d5","d6","d7","d8","y"
-0.14947776,-0.25523488,-0.20210002,-0.0050713485,0.21716676,0.019351622,-0.22628597,0.023780204,0,0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,0,0,0,0.33001737,0,0.29603617,0.30436839,0.33373341,0,0.27785806,0.29689655,0,0,0,0,0,0,1.2167731
0.25035337,-0.16007561,0.069134673,0.18547895,0.25649131,-0.043918852,0.13012942,-0.091704994,0,0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,0.30854397,0.30262526,0,0.28444326,0,0,0.30033086,0.32341374,0.30300859,0.29981522,0.28693729,0.2857315,0,0.30620882,0.2890662,0.29447234,2.3384304
-0.041306433,0.054750708,-0.29150514,0.30095956,0.2632074,-0.26405046,-0.082341247,0.27637674,0,0.39269908,0,-0.39269908,0.39269908,0,-0.39269908,-0.39269908,0.33693868,0.30549842,0,0.33310528,0,0.29096229,0,0.2794783,0.29862624,0.30098899,0.31508626,0,0.28811389,0,0,0,1.5640406
-0.26165159,0.023080093,0.23459391,0.12110536,0.29412246,-0.29399552,-0.085851521,-0.2871747,0.39269908,0,0,0,0,0,0.39269908,0.39269908,0.26510164,0.29420395,0.29540554,0.3102793,0.30558421,0.31797791,0.31065825,0.29244192,0.2981521,0.29306584,0.29334131,0,0,0.32853347,0.29628133,0,2.4863324
0.075734756,-0.099295006,-0.037143137,0.28391025,0.22872595,0.14423456,0.097422137,-0.02423436,-0.39269908,0.39269908,0,0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0,0.28416132,0.31594764,0,0,0.27951985,0.32214051,0.31988392,0.31268004,0.29117541,0,0,0,0,0,0,1.2480931
0.29593932,0.082739883,0.14030516,0.029348449,0.029332801,-0.23365258,-0.0080296099,0.13483055,-0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,0,0.39269908,-0.39269908,0.29071365,0.30810512,0.30416822,0.2824305,0.30711572,0.29408626,0.30658585,0.29001167,0.30714728,0.26558728,0,0.30391284,0.32257209,0.29439422,0.28058214,0.3041621,2.9299592
0.021197513,0.010001238,-0.29856178,-0.17608882,-0.14444889,0.070307323,-0.21198106,-0.19956375,0,0,-0.39269908,-0.39269908,0,0.39269908,0,0.39269908,0.30371326,0.29597427,0.30447575,0.3254179,0.28502874,0.32281638,0.29684806,0.27972681,0,0.29597443,0,0.28218852,0.29655528,0,0.26753341,0,2.3336288
-0.023616845,0.16899881,-0.26515088,0.27256146,-0.12987867,-0.092243055,-0.26721547,0.13044354,0.39269908,-0.39269908,0.39269908,0,0.39269908,-0.39269908,0.39269908,0,0.26795493,0.31815633,0,0.2970712,0.28372354,0.30451836,0.31154586,0.29037392,0,0.32987379,0,0,0,0,0.30716298,0.27700317,2.1256345
0.21518639,0.036242793,0.2919688,-0.048040334,-0.024580724,0.30535676,0.025296548,-0.21256052,0.39269908,0,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.30372835,0.31688749,0.3096381,0.29791679,0.30724868,0,0.29105227,0.31263375,0.29717653,0,0,0.29062487,0,0,0,0,1.924762
-0.26323225,-0.15372158,0.047238801,-0.25209709,-0.24387956,0.26639492,-0.098491346,0.2752698,0.39269908,0,-0.39269908,0,0,0.39269908,0,-0.39269908,0,0.28492253,0.2894225,0,0.30206367,0.3005719,0.30275243,0,0,0.318042,0,0.29898332,0.30084455,0.30664056,0.29003648,0,1.8966481
0.29818803,0.1776707,-0.28654744,0.058733496,0.045463871,0.075946681,-0.307382,-0.13433068,-0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0,0.39269908,-0.39269908,0,0.3137397,0.29771785,0.28852536,0.30659295,0,0.29374562,0.29012468,0,0,0,0.30156021,0.31709394,0,0.29412732,0.28072855,1.6518337
0.15818992,0.28223998,-0.1975512,-0.2078749,-0.30246913,0.12655443,0.14208153,-0.27450637,0.39269908,0,0,0,0,0.39269908,0,0,0.303047,0.30082688,0.32209772,0.3115312,0,0.30170065,0.29270169,0,0.31144864,0.2968875,0,0,0.30691165,0,0.32138727,0.30097273,2.0276909
-0.27064976,0.21564099,0.13678491,-0.073495841,0.029633757,-0.20203508,-0.17016665,0.11503201,0,-0.39269908,0,0,0,0.39269908,-0.39269908,-0.39269908,0.30801279,0.30346811,0.3098631,0,0,0.33817019,0,0.30579719,0.31030201,0,0.27981838,0.27479327,0.29425987,0.28197614,0.31664971,0.28439462,2.3254159
0.24054261,0.19820694,-0.080730587,-0.29926729,-0.095485833,-0.10487225,-0.15450729,0.036546014,-0.39269908,-0.39269908,0.39269908,0,0,0,0,-0.39269908,0,0.32351224,0.2764765,0,0.30228324,0.29885964,0.30490929,0.28709202,0,0,0,0,0,0,0,0.3100724,1.423536
0.056587812,-0.20289888,-0.23680364,-0.1892123,-0.17110037,0.13006574,0.094712385,0.30022074,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,0.28863966,0.29033133,0,0,0.29039309,0.31485575,0.29452445,0.32302283,0,0.29269514,0,0,0.2775026,0,0.27652276,0,1.7346405
-0.013195862,0.013592159,-0.26452907,0.041849976,0.28410919,-0.19775496,0.13736969,-0.29828097,0.39269908,0,0,0.39269908,-0.39269908,-0.39269908,0,0,0.30252664,0.28271248,0.29419081,0.31253853,0,0.30394488,0.29742118,0,0,0.29829779,0,0.30919705,0,0.32552282,0,0.32198107,1.8582064
-0.014667531,-0.21633033,0.21553193,0.18877471,-0.27199235,0.2702595,0.13680198,0.2134572,-0.39269908,0.39269908,-0.39269908,0.39269908,0,-0.39269908,0.39269908,-0.39269908,0.29711575,0.30240816,0,0.31148969,0.30843414,0,0.28724595,0.29141581,0,0.28964273,0.31077533,0.2791896,0.30263343,0,0.29630204,0,1.8671406
0.20525209,0.20319958,0.26420197,0.11540288,-0.043078844,-0.20317987,0.067155675,0.22534446,-0.39269908,0,0,0,0.39269908,-0.39269908,-0.39269908,0.39269908,0,0,0.28355899,0.29996161,0.32020962,0,0,0.30378509,0.31238237,0,0.28824975,0.29618994,0.31036058,0.31578403,0.31327498,0,1.6718062
-0.024014786,-0.23600906,-0.029461686,-0.047554392,-0.02550124,-0.086106664,-0.17712121,0.09701636,0,0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0,0.39269908,0.30549741,0,0.29721897,0.30085906,0,0.31388945,0.3001169,0.29839921,0,0,0,0,0,0,0.28703648,0.28980765,1.7911811
0.28617806,0.016295462,-0.069056136,-0.12214874,-0.23715021,0.26924029,-0.028554468,0.12042063,0,-0.39269908,0,-0.39269908,0,0.39269908,0,0.39269908,0.30442161,0.2923963,0.27574287,0.28105011,0,0.29093753,0,0.29201019,0,0.3002288,0,0.32590193,0,0.30417658,0.30751265,0.31669783,1.8275613
-0.14588833,-0.24621725,-0.06755687,-0.056720794,-0.14716718,0.25124656,-0.22785311,0.074238616,-0.39269908,0,0.39269908,0,0.39269908,0,0,0.39269908,0.30148567,0.28839164,0.32773133,0.30276938,0.2836148,0,0.30860287,0.30319887,0.30915168,0,0.28143247,0,0.32759606,0,0.28570276,0.29549979,2.3464847
-0.08089474,0.083398287,-0.10363019,-0.013644726,0.0093485195,0.040934427,-0.023870641,0.30167749,-0.39269908,0,0.39269908,0,-0.39269908,0.39269908,0,-0.39269908,0,0,0.30146638,0,0.29117046,0,0.30712344,0.32415751,0.31936569,0,0.3326038,0,0.29903505,0.3012377,0.29953349,0,1.7018101
0.011568007,0.27306792,0.21405195,-0.18085261,0.21525589,-0.052297605,0.051783562,0.10516856,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,0,0.27910937,0.2819364,0,0,0.30209336,0.29423063,0,0.32776493,0,0,0,0.30574737,0,0,0,0,1.1263653
0.060660623,-0.23788357,-0.1183425,0.27411715,0.2555566,-0.045673308,0.17395342,0.068929689,-0.39269908,0.39269908,0.39269908,0,0.39269908,-0.39269908,0,0,0.27909698,0.27381597,0,0.29299277,0.30259042,0.30700325,0.30709595,0,0.29109058,0.29238411,0.29122062,0,0.30847554,0,0.29869138,0,2.1503997
0.17582052,0.033374356,-0.16564039,0.16143104,0.092137744,-0.24612069,0.29879171,0.27052352,0.39269908,0,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,0,0.30668926,0.29451748,0.30842596,0.31075284,0,0.31518299,0.28135223,0,0,0.34323137,0,0,0,0.27835346,0.29413921,1.7928225
0.079157291,0.24626249,0.19955523,-0.039630883,-0.058609332,0.15640491,-0.18735252,0.29870192,0,0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0,0,0.31139642,0,0.31548676,0.28065414,0.31389921,0.31105127,0,0,0.29748997,0,0.27859139,0,0,0,0,1.3535642
-0.121864,0.15014257,0.11896225,0.088944781,0.12515443,-0.1398791,0.21983926,-0.30277669,0,-0.39269908,0.39269908,0,0.39269908,0.39269908,-0.39269908,-0.39269908,0,0,0.29510653,0,0.32063682,0.30833195,0.31218945,0.30494168,0,0.30457137,0.29150365,0,0.29154429,0.28666005,0.29640142,0.30952545,1.9316459
-0.30293156,-0.10567216,0.22453348,0.053133335,0.17132761,-0.080768336,-0.30539361,-0.016247605,0.39269908,0.39269908,0,-0.39269908,0,0,-0.39269908,0,0.30426211,0,0.29886765,0.31872856,0,0,0,0.30123182,0.32003995,0.30354368,0,0.27878367,0.31377495,0,0.27842917,0,1.6746451
-0.085601733,0.1411108,-0.25327582,0.051331855,0.05314695,-0.22815726,-0.011043048,-0.24654005,0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,-0.39269908,0,0.29660168,0.29194604,0.31076792,0.32178753,0,0,0.28724904,0.25911203,0,0.29992692,0.31980559,0,0.27830683,0,0.29766387,0,1.9437057
-0.2597967,-0.21766579,-0.23851171,0.0059503943,0.10563018,-0.30166782,-0.2287793,0.2157689,-0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0,0.39269908,0,0.29195705,0.30295108,0.29929461,0.31185986,0.32909293,0.29858135,0,0,0.29390067,0.30532102,0.30644759,0,0.29210291,0,0.29757487,0.2984124,2.1922004
-0.087879377,0.18817226,0.2840529,0.11295595,0.30044033,-0.29537987,-0.10477268,0.26235337,-0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0,0,0,0.29350856,0.27900118,0.32947904,0.29516793,0.28460146,0,0.31375024,0.31244856,0.28796589,0.30478316,0,0.29375072,0.28369867,0,0,1.6723302
-0.14303961,-0.12009356,-0.25333984,0.23197123,0.023930652,0.078612894,-0.1069662,-0.16156162,0.39269908,-0.39269908,-0.39269908,0,-0.39269908,0.39269908,0.39269908,-0.39269908,0.3223234,0.29802813,0,0,0.29253715,0,0.28708401,0.29771071,0,0,0,0.30095212,0,0,0,0.30188398,1.4697023
0.061492748,-0.075375091,-0.13899339,0.026450351,-0.29846464,0.19995698,-0.19889664,-0.20121139,-0.39269908,0,0.39269908,-0.39269908,0,0.39269908,0,0,0.27962604,0.31334265,0,0.30135459,0.318532,0.32125407,0.29326606,0.30416683,0,0.29949129,0,0.30369556,0.25953291,0,0.33161299,0,2.1899593
0.28186662,-0.18944877,0.25278004,-0.21574102,0.066898474,0.30080367,0.15631513,0.18855482,-0.39269908,0,0.39269908,0.39269908,0.39269908,0.39269908,0,-0.39269908,0.32627481,0.29227534,0,0.28368769,0.29681765,0.30230679,0.32765674,0.33862855,0.27300123,0,0.30164445,0.30693272,0.3057986,0.29270806,0,0.30932847,2.6874718
0.18536623,0.2468851,-0.017687359,-0.076774649,0.21474069,0.085171571,0.1689839,0.11265294,0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.30799639,0.28128637,0,0,0,0.28454274,0.31216724,0,0.26377331,0,0,0,0.3145036,0,0.30434429,0,1.1568205
0.29360492,-0.19577254,0.1550728,0.043217377,0.018236066,-0.12587619,-0.052702088,0.16513506,0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0.28432662,0.30104136,0.31432258,0.3166986,0.30516615,0.30722292,0.31052573,0.30797643,0,0.30327883,0.30478236,0,0,0,0.2896424,0,2.3801817
0.057231945,-0.058379212,0.25412939,-0.15667294,0.080782371,-0.087029795,0.015766951,-0.15526714,-0.39269908,0.39269908,0,-0.39269908,0,-0.39269908,0.39269908,0,0.2951069,0.31449118,0.28124203,0.26240817,0,0.28842865,0.31356339,0.29680319,0.29247204,0.29909221,0,0.29422183,0.28174626,0.30851523,0.28632463,0.32042097,2.6563285
0.033158378,-0.025674865,0.13736621,0.27163789,0.055608725,0.30617824,0.0089375975,0.046072458,0.39269908,0,0,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,0.31377767,0.31927002,0.31198305,0.28239162,0.32053957,0.30161245,0,0.31448778,0,0.2801275,0,0.31680506,0,0,0.28763624,0,1.7235068
-0.040076359,-0.0058941158,0.21192334,-0.14220822,0.03005736,0.0059493,0.08723891,-0.27108608,-0.39269908,0,0,0.39269908,0.39269908,-0.39269908,0,0,0.30933369,0.31144216,0.27597655,0,0.28011586,0.30348354,0.29947364,0.30370082,0,0,0,0,0.31664295,0,0,0.32480793,1.9796364
0.13063728,0.27573596,-0.18312162,-0.2208773,-0.17897359,-0.24833503,0.15309228,0.057546555,0.39269908,0,-0.39269908,-0.39269908,0.39269908,-0.39269908,0,-0.39269908,0,0.29228031,0,0,0.30119103,0.30507712,0.28141418,0.27799695,0,0.33354158,0,0.30535881,0,0,0.29885944,0,1.6269407
-0.24729793,-0.0092068982,-0.17397943,0.12211418,0.2847569,0.0069199055,0.063923362,-0.064738483,0.39269908,0,0.39269908,0,0.39269908,0,0.39269908,0,0,0.31055571,0.30203431,0,0.2850585,0.29214237,0.28239683,0.32497959,0,0,0,0,0.29907953,0,0,0.29293643,1.8661033
-0.04171823,0.045195389,-0.038196343,0.175602,0.13071048,0.24943577,0.12570815,-0.25832348,0,0,0.39269908,-0.39269908,0,-0.39269908,0,0.39269908,0.30651648,0.30151574,0.31065358,0,0,0.28998603,0,0.28153225,0.29479796,0.2917807,0,0,0.30078969,0.31662544,0.30123942,0,1.6220251
-0.20993205,0.30884131,0.15653012,0.032086325,0.17756785,-0.13010602,-0.14343368,0.16837335,0,-0.39269908,0.39269908,0.39269908,0.39269908,0,0.39269908,0.39269908,0.29677355,0.31620392,0.2923098,0.30680062,0.30753001,0.28566372,0.30580202,0.30850184,0.31778613,0,0.31379589,0,0,0,0,0,2.1391054
0.27260495,-0.027291599,-0.017384771,-0.017732513,-0.20736661,0.072210319,-0.27257689,-0.12937928,0.39269908,0.39269908,0,0.39269908,0.39269908,0.39269908,-0.39269908,0,0.31171286,0,0.30637787,0.29394904,0.30815548,0,0,0.26864246,0.31333232,0,0,0,0,0.28610075,0,0,1.2586791
0.27317119,0.064735919,-0.23110925,0.011991926,-0.14195047,-0.036004592,-0.05843903,-0.12291056,0.39269908,0,0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0,0,0.27198562,0,0.29997083,0,0.29790152,0.30436138,0.30885589,0,0.2773458,0.30068644,0.27054988,0,0,0.31568462,0,1.4480098
0.22890751,0.054206606,-0.011443758,-0.069768161,-0.15110168,0.097496095,-0.037867199,0.052658213,-0.39269908,0,0,-0.39269908,-0.39269908,0,0,-0.39269908,0.30989769,0.31048587,0.34639901,0.29285709,0,0.25089766,0.29998475,0.31332751,0,0,0.28831673,0.29985508,0,0,0,0.28822907,2.104869
0.18903083,0.26263798,0.21888127,-0.067504177,0.20056443,-0.042603758,0.24175606,-0.1418623,0.39269908,0,-0.39269908,-0.39269908,0,0,0.39269908,-0.39269908,0.288069,0,0.27752523,0,0.28461787,0.29890221,0.29551904,0,0.31048995,0,0.29175916,0.29110964,0.29686141,0,0.28065807,0.32965864,1.913503
0.02517231,0.21264511,0.050569665,-0.19060443,0.30759602,-0.038493262,0.21184043,-0.27896093,0,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0.31193777,0.28866583,0.31418225,0,0,0,0.30276788,0.30348097,0.30712064,0,0.29225178,0.29958901,0,0.26588228,0.30758793,1.8233997
-0.071627076,0.022043979,-0.21477986,-0.11520654,0.201338,-0.23589183,0.055902806,0.22225527,0,0.39269908,0.39269908,-0.39269908,0,0,0,0.39269908,0.3055503,0.30671963,0.30228254,0,0.29508716,0.31189645,0.29060652,0.31199135,0.30379727,0,0.28257436,0.30690793,0.27595391,0.30704849,0,0.29466349,2.3341197
-0.00094280608,-0.13777858,-0.29077241,0.049661128,0.2475712,0.20385354,-0.054454078,0.2504181,0.39269908,0,-0.39269908,-0.39269908,0,0.39269908,0,0,0.29442147,0.34015754,0,0.30602671,0,0.31285677,0,0,0.29027347,0,0.29971187,0.30146418,0.29019031,0.30611127,0.31331886,0,2.0537852
0.26838249,0.0057589331,0.029335135,-0.19444081,-0.081968467,0.25850826,-0.074338765,0.31392587,0.39269908,0.39269908,0,-0.39269908,-0.39269908,0,0.39269908,-0.39269908,0.29388231,0,0.29118111,0,0,0,0.31016059,0.30855759,0,0,0,0,0.28090744,0.29243683,0,0,1.0753246
0.19086379,0.28158853,0.16318349,0.014530844,-0.19602019,-0.23729562,-0.28980277,0.010152408,-0.39269908,-0.39269908,-0.39269908,0.39269908,0,0,-0.39269908,0,0,0.30941323,0.31237584,0,0.28930581,0.31383318,0.31919495,0,0,0,0.26995942,0.26777508,0,0.29920306,0.28514412,0,1.5824183
0.29128698,-0.19766841,-0.29281649,0.25223206,-0.00088997777,0.12178834,-0.16513914,-0.21061047,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0.39269908,0,0,0,0.27221583,0.29385923,0.30863285,0,0.32006996,0,0,0.31139914,0,0,0.29545571,0.31813446,0,0,0.31935155,1.224852
-0.173248,-0.15099316,0.036586034,-0.2223608,0.020600001,0.020705057,-0.098580086,0.040458173,0.39269908,0,-0.39269908,0.39269908,0.39269908,0,0.39269908,0,0.30172726,0.28697979,0.3127641,0.2795035,0.28596579,0,0.29556698,0.27994466,0.30131324,0,0,0,0.28747637,0.32590804,0,0,1.8732818
-0.057845843,-0.206314,0.1706099,-0.20512479,0.051477726,-0.0084769702,0.15586754,0.20575127,-0.39269908,0.39269908,0.39269908,0,-0.39269908,0.39269908,-0.39269908,0,0,0.28221542,0.29457519,0.29877837,0.29717787,0,0,0.30447641,0,0,0.30393119,0,0.29142998,0,0,0.30899824,1.3846777
0.092504388,0.26121037,0.1011103,-0.24080737,-0.2497803,-0.26138304,0.13838364,-0.22142391,0,0,0.39269908,-0.39269908,0,0,0,0,0.30167297,0,0.3191048,0,0,0.30949458,0,0.28977694,0,0.27413221,0,0.28061107,0.30710369,0,0,0.27604306,1.3478224
0.29019501,0.2990684,-0.10567318,0.20737649,0.093758632,-0.021546793,-0.22547655,-0.19536958,0,0.39269908,-0.39269908,0,-0.39269908,0,-0.39269908,0.39269908,0.31640173,0,0.28030142,0,0.30810807,0.28732993,0.29517987,0.31482219,0.2808067,0.30317778,0,0,0,0.30280217,0.275535,0,1.6509315
0.17450709,-0.050178548,-0.14738123,-0.20475944,-0.091338319,-0.14096503,0.18990129,-0.18721085,0.39269908,0,0.39269908,0,-0.39269908,0,0.39269908,0.39269908,0.29469628,0,0.30530254,0.31577627,0.32026804,0.30173767,0,0.27572763,0,0.26069474,0,0,0.27085964,0.29016453,0.30382439,0,1.9432912
0.18518867,-0.22401178,-0.081366213,-0.30082677,0.083731163,-0.16384695,0.14441617,0.0080482004,0.39269908,0.39269908,0.39269908,0,0.39269908,-0.39269908,0.39269908,0,0.29484837,0.30047138,0.28677913,0,0.31950626,0,0.32088139,0.29536795,0.27657892,0,0,0.29020741,0.30387895,0.31099271,0,0,2.0402535
-0.04156099,0.17464402,-0.26219785,0.26698345,-0.26013638,-0.27179948,-0.25817004,0.10390978,-0.39269908,0.39269908,0.39269908,0,0,-0.39269908,-0.39269908,0.39269908,0.28629842,0,0.32136346,0.31319561,0,0,0.30628853,0.3025926,0,0,0.28253691,0.30726457,0.29071109,0.28895325,0.31119541,0.25408817,2.1726764
0.23769858,0.15085101,0.087641978,0.22009031,0.14673253,-0.016679024,-0.094283515,-0.003697628,0,0,0,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0,0.30339777,0,0,0,0.29835858,0.3008596,0.28486322,0.29566651,0.29804031,0,0.29186949,0,0.3109406,0.31706747,0,1.4135983
-0.063531382,-0.25876036,0.23547475,-0.15428699,-0.030901831,0.25235899,0.24754217,-0.28410038,-0.39269908,0.39269908,0,0,-0.39269908,0.39269908,0,0.39269908,0,0,0,0,0.30218532,0.29301838,0.30927199,0,0,0,0,0.2962273,0,0,0.28853868,0,0.88976771
0.23988009,-0.25528612,0.19343696,0.1748668,-0.28773424,0.21837073,0.14837378,-0.07805584,0,-0.39269908,0.39269908,0,-0.39269908,0.39269908,0.39269908,0,0.2811842,0.3318823,0.2785985,0,0.3089646,0,0.31598526,0.28889335,0.29719676,0,0.29595522,0,0.2984274,0.31015709,0,0.28882682,1.9077342
0.098066581,0.12552239,-0.23873804,-0.028078318,-0.045077193,0.13976876,-0.18944692,0.28400095,-0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0,0.39269908,0,0.30335626,0.29691008,0,0.27482142,0,0.29005886,0,0.30918806,0.32650338,0,0,0,0,0.29807586,0.30295443,1.367513
0.12692565,0.098042357,-0.2816132,0.050520005,0.23138845,0.28226264,0.18333995,0.12039401,0.39269908,0,-0.39269908,0.39269908,0,0,0.39269908,-0.39269908,0.30959475,0,0.30139782,0,0.28859192,0.2966548,0.32172081,0.32291388,0.32310205,0,0,0.29777288,0,0.29188087,0.30517474,0,1.9845745
0.1618548,0.30272345,-0.25041612,-0.2662618,-0.17751877,-0.30150539,-0.012134396,0.26072502,0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0,0,0,0.32139167,0.30456803,0.3213445,0.30071148,0.30012314,0,0.28692364,0.32859387,0.34470301,0,0.2791034,0,0.30836667,0,0,0.2929486,1.9697414
0.10791133,-0.28992638,-0.1824814,-0.14214332,-0.13573622,0.10590321,-0.11116659,0.24251073,0,0,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0,0.29578966,0.31357421,0.29011591,0.29449222,0,0.3227076,0,0.32974498,0.31249085,0.27521601,0.30073947,0,0.29374209,0,1.8540325
0.042227419,-0.28370347,0.10513545,0.17973293,-0.18418712,0.092462266,0.18158289,0.1204576,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.31030145,0,0.25891428,0.29616033,0.28943289,0,0.29769731,0,0,0,0.31149676,0,0.27896689,0.28534851,0,0,1.3195288
0.15026605,0.30937829,-0.24332041,0.23912503,0.24903576,-0.31397268,0.30852463,-0.13932671,0,0,-0.39269908,0,-0.39269908,0,0.39269908,0,0.30712825,0,0,0.2939213,0.30055995,0.2967558,0.28754354,0,0.28469374,0.29872299,0,0.301745,0,0.3045224,0.29267237,0,1.48082
-0.25058676,0.0074428548,0.056673255,-0.023497107,0.29647145,0.229647,-0.083528173,-0.19441414,-0.39269908,0,0,0.39269908,0.39269908,0,0.39269908,0.39269908,0,0,0,0.27912084,0,0.29042755,0.29597595,0.30658926,0,0.31491495,0.2965388,0.30035075,0.33694074,0.27946398,0,0,1.434152
-0.092554586,0.15174914,0.10294485,-0.19519439,-0.18114181,-0.24717065,0.24509177,0.001063378,0.39269908,0.39269908,0.39269908,-0.39269908,0,0,0.39269908,-0.39269908,0.30197316,0,0.30228309,0.30448866,0.25697848,0.28967919,0.28621359,0.31122242,0.28565387,0,0.29323788,0,0.28128093,0.30041114,0.31769239,0.29842914,2.4603945
-0.17355939,0.27033184,0.0958822,-0.14488938,0.20673726,0.031596464,0.11261909,0.29360762,-0.39269908,0,-0.39269908,0.39269908,0.39269908,0,0,0,0.29710091,0,0.29369789,0.2994793,0,0.28378208,0.30728833,0,0.32179095,0,0,0,0,0.27929638,0.32869286,0,1.5809594
-0.20479376,-0.039807501,0.114558,0.20833518,-0.12976609,-0.085066063,-0.28067158,0.1683116,0.39269908,0.39269908,0.39269908,0,0,-0.39269908,-0.39269908,-0.39269908,0.29664696,0.30331224,0.27376422,0.3019179,0.31242679,0.3216125,0.2931339,0.31514353,0.3216449,0.28476703,0.28826434,0.26709101,0,0.28286429,0,0,2.4326466
-0.030601442,0.27444155,0.052876315,0.2498258,-0.23059502,-0.14182778,0.14099663,-0.28708574,-0.39269908,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0,0.39269908,0,0.26618401,0,0.29191121,0.29461582,0.32805199,0,0.29354485,0.28591955,0,0.27250062,0,0,0,0.2928324,0.28528039,1.398683
0.16510841,-0.30586469,0.23443034,-0.11478153,-0.1952842,0.19443605,0.0020795285,-0.23520152,-0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0,0.30715462,0.32296946,0.28367612,0,0,0.28838792,0.29801682,0.32602692,0,0,0,0,0,0.31024055,0.30866435,0.28538943,1.7222376
-0.17424863,-0.0040913528,-0.27664659,-0.042107312,-0.21092184,0.0097194766,-0.0075747076,0.24055075,-0.39269908,0,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0.28155913,0,0.27070963,0.30177787,0.29086348,0.32093882,0.29912217,0,0.30645862,0.30819213,0.28597445,0,0,0,0,0,1.7157856
0.30473379,0.23644641,-0.15990954,-0.28136584,-0.19048525,-0.20267171,-0.18860283,0.019240957,-0.39269908,0,0.39269908,0.39269908,0,0.39269908,0.39269908,0,0.31386082,0.30532068,0.2910605,0,0,0.30543847,0.30119643,0.29429801,0,0.3156935,0,0.30194013,0.27150051,0.29690533,0,0,1.5572826
0.1127732,-0.25783969,0.0012849027,0.23253043,-0.0023901669,0.040850753,-0.17355625,-0.30520276,0,0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0.30038959,0,0.28661179,0,0.30729012,0.30522377,0.30733172,0,0,0,0.31154818,0.28214025,0,0,0.31825574,0,1.6517725
0.26506524,0.17304585,-0.10490202,-0.02651991,-0.24229698,-0.15301589,-0.030379288,0.23827363,-0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.30640602,0.31169316,0.31690237,0.30118453,0.29452621,0.3274737,0,0.31510259,0,0,0.30347996,0,0.30416033,0,0,0,1.8932933
-0.047579565,0.17974424,0.0058773487,0.13459072,0.11957297,0.30031313,0.080061138,-0.27075466,-0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0,0,0,0.29495546,0.29754967,0.28867613,0.29522557,0.29269279,0.31072682,0.31874508,0,0,0,0,0,0.29999713,0.30780241,0,2.124379
0.17752939,-0.14831452,-0.1825364,0.1901503,0.2279893,-0.29849745,0.27675859,0.039469068,-0.39269908,0,0.39269908,0,0.39269908,0,0,-0.39269908,0.30093741,0.29321693,0.29040901,0.2954598,0.28426533,0,0.30011539,0.30674009,0,0.3232873,0.29843757,0,0,0.2818044,0,0,2.0015377
0.1951035,-0.089852436,-0.30045646,0.024226604,0.026122281,-0.15746888,-0.1018344,0.0088865534,-0.39269908,0.39269908,0,-0.39269908,0,0.39269908,0.39269908,-0.39269908,0,0,0,0.32500457,0,0,0.3025366,0.30657158,0,0,0,0.31340929,0,0.27843925,0,0.28357486,0.96670143
